Date,Cent.Std,Cent.Mean,MST.Dist,Max.Cent,Net.Density,Short.Ret,Momentum,Recent.Vol,Port.Val,Downside.Vol,Avg.Corr
2018-12-06,1.4365456201307918,3.0078975701300315,0.3728411326135073,0.7071062168043301,1.0,-2.0047882,0.29585165,5.216999,0.0,8.132744377836284,0.8281713009301424
2018-12-07,1.4365456201307918,3.0078975701300315,0.3668004149887192,0.7071062168043301,1.0,-5.2343273,-2.351954,5.4686,0.0,8.42602250992847,0.836006302717759
2018-12-08,1.4365456201307918,3.0078975701300315,0.38967938962035975,0.7071062168043301,1.0,-5.4765525,-2.5438335,5.521608,0.0,8.400338150952873,0.8284175940090871
2018-12-09,1.4365456201307918,3.0078975701300315,0.3882536247078478,0.7071062168043301,1.0,-3.8710213,-1.0932249,6.339637,0.0,8.484769242671973,0.8336790991692575
2018-12-10,1.4365456201307918,3.0078975701300315,0.3857499096534347,0.7071062168043301,1.0,-3.23979,-0.63935196,7.0004134,0.0,8.534739728520305,0.8352333028437876
2018-12-11,1.4365456201307918,3.0078975701300315,0.388221600839568,0.7071062168043301,1.0,-2.6842728,0.069167085,6.615019,0.0,8.366489250394952,0.8329809688040837
2018-12-12,1.4365456201307918,3.0078975701300315,0.3893238825965656,0.7071062168043301,1.0,-0.6695767,2.1412795,4.049249,0.0,8.290268932666693,0.8317692585368804
2018-12-13,1.4365456201307918,3.0078975701300315,0.3867831867622622,0.7071062168043301,1.0,0.36040896,3.067933,3.5602632,0.0,8.329432588125652,0.833165011693077
2018-12-14,1.4365456201307918,3.0078975701300315,0.3872008046570613,0.7071062168043301,1.0,-1.0682254,1.7722936,4.4021897,0.0,8.248550090957103,0.833433220942316
2018-12-15,1.4365456201307918,3.0078975701300315,0.4015421370125153,0.7071062168043301,1.0,-2.6714497,-0.084674165,3.4605885,0.0,8.105684464276177,0.8217070524482469
2018-12-16,1.4365456201307918,3.0078975701300315,0.39809019805735213,0.7071062168043301,1.0,-1.9789801,0.601307,3.441058,0.0,8.120467949325107,0.823515957294664
2018-12-17,1.4365456201307918,3.0078975701300315,0.39952215482469255,0.7071062168043301,1.0,-1.1012225,1.3039621,3.8550665,0.0,8.229057398515184,0.8239121476442466
2018-12-18,1.4365456201307918,3.0078975701300315,0.37557320976323205,0.7071062168043301,1.0,0.93228483,2.9369507,7.2649407,0.0,8.219445772975739,0.8412539281989799
2018-12-19,1.4365456201307918,3.0078975701300315,0.36997573785879695,0.7071062168043301,1.0,3.4700334,5.294291,6.6491103,0.0,8.21185744524579,0.8457188139388973
2018-12-20,1.4365456201307918,3.0078975701300315,0.3824764268428418,0.7071062168043301,1.0,4.6506553,5.9454246,6.0602083,0.0,7.741746565219641,0.8274153558731943
2018-12-21,1.4365456201307918,3.0078975701300315,0.3882172510249004,0.7071062168043301,1.0,7.3027153,7.6591806,6.679604,0.0,5.989549709631153,0.8179197901823345
2018-12-22,1.4365456201307918,3.0078975701300315,0.4155724405085491,0.7071062168043301,1.0,6.325185,6.928059,8.267516,0.0,5.857487674448998,0.792989986968896
2018-12-23,1.4365456201307918,3.0078975701300315,0.42239763625266874,0.7071062168043301,1.0,4.504913,4.763721,7.1639256,0.0,5.9617939181022495,0.7855699425544329
2018-12-24,1.4365456201307918,3.0078975701300315,0.4283160270323434,0.7071062168043301,1.0,3.817912,3.8984675,7.2752266,0.0,6.036558809654837,0.7791807888455533
2018-12-25,1.4365456201307918,3.0078975701300315,0.45670836813355814,0.7071062168043301,1.0,3.7447696,3.4218369,7.420882,0.0,5.702854879561437,0.7496827904358855
2018-12-26,1.4365456201307918,3.0078975701300315,0.44261949176668286,0.7071062168043301,1.0,-0.38391018,-0.38424575,6.093459,0.0,5.64689051387623,0.762968826212314
2018-12-27,1.4365456201307918,3.0078975701300315,0.44575044199287206,0.7071062168043301,1.0,0.4015984,0.1714775,5.291473,0.0,5.789121141784456,0.7598736394637706
2018-12-28,1.4365456201307918,3.0078975701300315,0.4316301450157609,0.7071062168043301,1.0,-2.2503018,-2.1286507,6.666889,0.0,6.053584944330071,0.7788523674034985
2018-12-29,1.4365456201307918,3.0078975701300315,0.425228347287572,0.7071062168043301,1.0,-0.49963725,-0.4316955,9.18482,0.0,6.053584944330071,0.7918091809231529
2018-12-30,1.4365456201307918,3.0078975701300315,0.41084338406456355,0.7071062168043301,1.0,-1.3608338,-1.2528801,8.89299,0.0,6.029864252959351,0.7997388377114683
2018-12-31,1.4365456201307918,3.0078975701300315,0.408547478312721,0.7071062168043301,1.0,0.31234628,0.21849455,8.136444,0.0,6.226455124608306,0.7982425240650184
2019-01-01,1.4365456201307918,3.0078975701300315,0.4084450517007824,0.7071062168043301,1.0,-0.76435107,-0.59056866,8.352013,0.0,6.064379916394477,0.797970540063001
2019-01-02,1.4365456201307918,3.0078975701300315,0.4082222912688631,0.7071062168043301,1.0,2.011095,1.9974538,6.7055473,0.0,6.094610221378325,0.7971831680463641
2019-01-03,1.4365456201307918,3.0078975701300315,0.41323494089923324,0.7071062168043301,1.0,0.4512515,0.06786599,4.19225,0.0,6.2314891666551,0.7921289699666908
2019-01-04,1.4365456201307918,3.0078975701300315,0.3986479917506874,0.7071062168043301,1.0,0.12983991,-0.0790253,4.593149,0.0,6.117511742427132,0.8082170392543633
2019-01-05,1.4365456201307918,3.0078975701300315,0.40078690986898374,0.7071062168043301,1.0,0.32297108,-0.15884054,4.7078967,0.0,6.105868222946537,0.8066816579812675
2019-01-06,1.4365456201307918,3.0078975701300315,0.4300915475825545,0.7071062168043301,1.0,1.3327174,0.4119923,3.880457,0.0,5.03743356121768,0.7789778961855256
2019-01-07,1.4365456201307918,3.0078975701300315,0.42986016700604135,0.7071062168043301,1.0,1.6181186,0.4220322,4.2096615,0.0,5.080362064729167,0.7809218220149253
2019-01-08,1.4365456201307918,3.0078975701300315,0.43962884837529437,0.7071062168043301,1.0,0.42087927,-0.677823,3.9604206,0.0,5.010989656141225,0.7821311366207019
2019-01-09,1.4365456201307918,3.0078975701300315,0.4443299779175018,0.7071062168043301,1.0,1.7538229,0.7126889,3.223081,0.0,5.025238658869105,0.7764645806235251
2019-01-10,1.4365456201307918,3.0078975701300315,0.45122239951544735,0.7071062168043301,1.0,1.6537591,0.44894215,3.2492037,0.0,5.184105939978761,0.7689649685283568
2019-01-11,1.4365456201307918,3.0078975701300315,0.41306695577790714,0.7071062168043301,1.0,-1.1586269,-1.9978436,7.4075522,0.0,6.494584443474146,0.8061800419548725
2019-01-12,1.4365456201307918,3.0078975701300315,0.4141940281823695,0.7071062168043301,1.0,-2.4394417,-3.1688864,6.4842987,0.0,6.409061453434509,0.8051027089903646
2019-01-13,1.4365456201307918,3.0078975701300315,0.4211307334791018,0.7071062168043301,1.0,-2.3347225,-3.222342,6.656707,0.0,6.439067427062194,0.7981025512189307
2019-01-14,1.4365456201307918,3.0078975701300315,0.41320525691617294,0.7071062168043301,1.0,-4.006925,-4.82548,6.1217666,0.0,6.3647067674802855,0.8029952117504252
2019-01-15,1.4365456201307918,3.0078975701300315,0.4055230762212209,0.7071062168043301,1.0,-2.5997922,-3.7011404,8.158032,0.0,6.405133732068073,0.806898494769427
2019-01-16,1.4365456201307918,3.0078975701300315,0.40046689996320234,0.7071062168043301,1.0,-0.6819002,-1.591004,5.6121826,0.0,6.208224581500127,0.8114895667883066
2019-01-17,1.4365456201307918,3.0078975701300315,0.408544044253841,0.7071062168043301,1.0,-0.12594622,-0.679019,5.6231737,0.0,6.208224581500127,0.8062020618146244
2019-01-18,1.4365456201307918,3.0078975701300315,0.4116127160033176,0.7071062168043301,1.0,0.32278797,-0.04029055,5.559247,0.0,6.217108334736182,0.8030914293964906
2019-01-19,1.4365456201307918,3.0078975701300315,0.4011110021657541,0.7071062168043301,1.0,1.2623382,1.0085028,4.5273247,0.0,6.16857650904784,0.8159614589877237
2019-01-20,1.4365456201307918,3.0078975701300315,0.40354430371997,0.7071062168043301,1.0,-0.08766062,0.042720474,2.4637442,0.0,6.164945328303214,0.8247965968087043
2019-01-21,1.4365456201307918,3.0078975701300315,0.3790985246362622,0.7071062168043301,1.0,-0.12250026,0.043010183,2.5153036,0.0,6.121682887915075,0.8534538742214196
2019-01-22,1.4365456201307918,3.0078975701300315,0.377119861110063,0.7071062168043301,1.0,-0.37816718,-0.11739327,2.587346,0.0,6.090604129130549,0.8512095202750298
2019-01-23,1.4365456201307918,3.0078975701300315,0.3621242798510652,0.7071062168043301,1.0,-0.28726026,0.03385664,2.7125595,0.0,6.088001433854662,0.8567842627016939
2019-01-24,1.4365456201307918,3.0078975701300315,0.32704828966966726,0.7071062168043301,1.0,-0.022838078,0.35126123,2.611141,0.0,6.074828722488313,0.8803211847791957
2019-01-25,1.4365456201307918,3.0078975701300315,0.3343130095305673,0.7071062168043301,1.0,-0.29985127,-0.18347998,2.3292098,0.0,6.047416053148619,0.8766618015561825
2019-01-26,1.4365456201307918,3.0078975701300315,0.3311916676309341,0.7071062168043301,1.0,0.4701142,0.62420535,1.4869323,0.0,6.038485867999252,0.8771071695637559
2019-01-27,1.4365456201307918,3.0078975701300315,0.34949429068989685,0.7071062168043301,1.0,0.5701569,0.36085433,1.5054055,0.0,5.436891745592578,0.8590960790426391
2019-01-28,1.4365456201307918,3.0078975701300315,0.3925117551010138,0.7071062168043301,1.0,-0.043689672,0.20143597,1.4954615,0.0,5.321949271717829,0.8244266867962876
2019-01-29,1.4365456201307918,3.0078975701300315,0.3860667219398985,0.7071062168043301,1.0,-1.4746546,-1.081585,3.4225035,0.0,5.619446313943302,0.8299559782308881
2019-01-30,1.4365456201307918,3.0078975701300315,0.3897367877367828,0.7071062168043301,1.0,-1.6749907,-1.2273966,3.3029108,0.0,5.567554395941219,0.8278681319752835
2019-01-31,1.4365456201307918,3.0078975701300315,0.41861661042736636,0.7071062168043301,1.0,-1.089716,-0.88139737,4.2675576,0.0,5.665244728641625,0.8085906976054464
2019-02-01,1.4365456201307918,3.0078975701300315,0.4198660584776008,0.7071062168043301,1.0,-1.6830258,-1.2766416,4.142326,0.0,5.576714001502207,0.809735626921529
2019-02-02,1.4365456201307918,3.0078975701300315,0.4192026251730204,0.7071062168043301,1.0,-1.0471101,-0.55225754,4.4098015,0.0,5.569542951318466,0.8125509345191899
2019-02-03,1.4365456201307918,3.0078975701300315,0.42285207437737626,0.7071062168043301,1.0,0.8361009,1.1114602,2.8650017,0.0,5.668623625258201,0.8070359220237302
2019-02-04,1.4365456201307918,3.0078975701300315,0.4196409172456072,0.7071062168043301,1.0,0.5140613,0.929807,3.1291664,0.0,5.521363994931101,0.8104726293024452
2019-02-05,1.4365456201307918,3.0078975701300315,0.41220243507606685,0.7071062168043301,1.0,0.16708083,0.5696722,2.6021764,0.0,5.5356154931395265,0.8142999409347337
2019-02-06,1.4365456201307918,3.0078975701300315,0.3948074651812201,0.7071062168043301,1.0,0.6542814,1.2213051,2.4264972,0.0,5.465920502198099,0.8098713557775823
2019-02-07,1.4365456201307918,3.0078975701300315,0.38552179935654285,0.7071062168043301,1.0,-0.09817643,0.48318544,2.5791478,0.0,5.445523184602182,0.8163033764488206
2019-02-08,1.4365456201307918,3.0078975701300315,0.37729164373798635,0.7071062168043301,1.0,-0.6406628,0.033777483,2.2284863,0.0,5.422093786904558,0.8149609638532266
2019-02-09,1.4365456201307918,3.0078975701300315,0.35890801554892454,0.7071062168043301,1.0,2.1713345,2.5008178,5.989534,0.0,5.4467905505265355,0.8217674500478678
2019-02-10,1.4365456201307918,3.0078975701300315,0.4089868381219889,0.7071062168043301,1.0,2.0026941,1.8783988,5.865687,0.0,3.6009117852716273,0.7779744081116926
2019-02-11,1.4365456201307918,3.0078975701300315,0.4187758168889533,0.7071062168043301,1.0,2.2107077,2.0027065,5.659293,0.0,3.6261031366441903,0.7767283546415755
