,Classical Markowitz,NW (Gamma=1.0),NW (Gamma=0.0),BTC (Buy & Hold),SAC-Net (Sharpe Incr),SAC-Net (Total Return)
2018-06-03,1.8230707587208295,1.3330106168022562,1.7876320349516768,0.9216018093603264,1.7087555038756632,3.418548642295547
2018-06-04,1.7563199649738888,1.2888025155265597,1.7325349961747285,0.8967036091412585,1.6520861829703335,3.3051755656705204
2018-06-05,1.7906547110076059,1.3260209039003785,1.7811492460123841,0.9108266561312192,1.6997956551790554,3.4006234063843035
2018-06-06,1.7755764174592288,1.3478285779796917,1.8052606814944552,0.9132360536900223,1.727750519533978,3.4565499965978015
2018-06-07,1.769540003992449,1.335750204716914,1.7934405671930003,0.9161260926691746,1.7122674692799889,3.4255745575451177
2018-06-08,1.7444918780124874,1.3258744922662242,1.7812649555773372,0.9097420090253617,1.699608036313184,3.400247992759994
2018-06-09,1.727408775840404,1.306517599023963,1.7542213444773551,0.8985850535419225,1.6747948764815304,3.3506066166393262
2018-06-10,1.5380669294369962,1.1548418794188662,1.5650899890610743,0.8048686202860605,1.4803652706795793,2.961629376593909
2018-06-11,1.572213130307748,1.1896245980516835,1.6004770096017062,0.8190819399637481,1.5249524662475957,3.05083084435442
2018-06-12,1.4789389957151404,1.1240612000651762,1.5149016719279647,0.7796591384404077,1.440908298361143,2.8826915002016404
2018-06-13,1.414251493448817,1.0774361227045381,1.4438080273648524,0.7516270605348858,1.3811406816602627,2.7631199837835334
2018-06-14,1.4839826704605954,1.1366925494668625,1.5252275816137004,0.7891953372261002,1.457100104107586,2.915084944917468
2018-06-15,1.427387773707114,1.099828728676787,1.4720260287837608,0.7628978695934606,1.4098452449995749,2.820546540267379
2018-06-16,1.433767438248233,1.1175415585240267,1.4945487355021572,0.7738757584174754,1.432550938059722,2.8659717221380427
2018-06-17,1.4193169994117074,1.110934888878502,1.4859113444331027,0.7678398101393071,1.426353955955978,2.849028740261586
2018-06-18,1.4569398155509752,1.1409045778062272,1.5275202101329006,0.7951758222149167,1.4679551027907982,2.9258869782220707
2018-06-19,1.4769804548289869,1.1471454938234849,1.538241876112039,0.799311657505825,1.4811015042506173,2.9418920178742893
2018-06-20,1.463682482650801,1.1362126081614015,1.5247912711982916,0.8000916885387412,1.4693467853986606,2.9138542517589854
2018-06-21,1.4524622649526922,1.132380178264743,1.5184177775926153,0.7945458135434325,1.462744600864499,2.904025908793891
2018-06-22,1.311126081691445,1.010717011011829,1.3539456178594864,0.7143561703632504,1.3028578997983054,2.5920167917360897
2018-06-23,1.325374738478755,1.009383230427241,1.3536251598454823,0.7235484202769602,1.3055047938438247,2.5885962960518216
2018-06-24,1.3075042767921907,0.9857782718193365,1.3217073843268794,0.7248094984818788,1.2724619435516413,2.5280741498899535
2018-06-25,1.321459771247955,1.0010503876022583,1.3422900792079415,0.7336725304094206,1.2906629976369428,2.56723491738945
2018-06-26,1.2685113534580101,0.9561539037866472,1.2820937966872687,0.7151841524020933,1.2299245465347497,2.452094167465524
2018-06-27,1.2947598988719224,0.9752550419830319,1.3074825412549596,0.7225936219958542,1.254539811626569,2.5010926446045145
2018-06-28,1.2366380455049872,0.934203353874007,1.2529413729237215,0.692190120377274,1.201576949724958,2.3957906649021283
2018-06-29,1.275106769997228,0.9708404662869572,1.3020680908831122,0.7281572217604758,1.2474701102110304,2.4897532842240593
2018-06-30,1.3121287297638218,0.9967663383466262,1.3366868043063047,0.7495841720760047,1.2833058480869401,2.556248281038031
2018-07-01,1.2988960317765106,0.9884665886628836,1.3250627062012243,0.7474531676714331,1.2741507872103826,2.5349632205939843
2018-07-02,1.3424379366851096,1.0260023013963282,1.3743110627980397,0.7737156642722057,1.3248306113760167,2.6312250736383267
2018-07-03,1.3238905171505906,1.0130764330343787,1.3567802457482352,0.763756608616688,1.3055816386722874,2.5980761447909484
2018-07-04,1.3281178957512607,1.0182295854935695,1.363204092828157,0.7716647035104349,1.3124401976044422,2.6112916030249993
2018-07-05,1.3184295353869477,1.0108391345091579,1.3536226434178058,0.7765139365125713,1.3055920935012373,2.592338494609111
2018-07-06,1.308661420157835,1.0064643387673518,1.3471570316910944,0.7805223032476568,1.3006455237782786,2.581119136659998
2018-07-07,1.3590068192674984,1.04166875132237,1.3951394244999584,0.8016864663194451,1.3462870240593983,2.6714023212017417
2018-07-08,1.326557811969829,1.0158848948547103,1.360950491765094,0.7919172567848498,1.3129631116334208,2.6052785356514985
2018-07-09,1.3107538292676821,1.0031088904388064,1.3439093516270453,0.7881520964765061,1.2964509858560767,2.5725139418840253
2018-07-10,1.2255463926338397,0.938221166628131,1.2568539348814123,0.7384771026283551,1.2125879562578048,2.406106712961317
2018-07-11,1.2326324378573668,0.9456135431317574,1.2660918170901936,0.7459938482859066,1.2221421205427307,2.4250647886925774
2018-07-12,1.1869907037593541,0.9117502090745515,1.2203371413213362,0.7263848276269486,1.1783760407525725,2.33822088467753
2018-07-13,1.194207555138194,0.9166904465769438,1.2271017033324167,0.7274615402355951,1.1847609646921515,2.350890326011753
2018-07-14,1.1943685078459756,0.9167120020385455,1.2271227108452225,0.731887686560678,1.1847888254480423,2.3509456022087676
2018-07-15,1.224863409438846,0.9317730567637794,1.2474734830059606,0.7415631097850311,1.2058378174734432,2.3895703038010154
2018-07-16,1.3180160740859184,0.9977299690925577,1.3358225472593852,0.7848316425432209,1.2972611636090157,2.558719523884832
2018-07-17,1.392305748802531,1.0533987819057768,1.4103204654657913,0.8495275630512498,1.3691824133118535,2.701484488359612
2018-07-18,1.4109439948939633,1.0296786480353393,1.3793997007985097,0.8552798043983654,1.3376664430879848,2.6406532975868804
2018-07-19,1.4011003207322617,1.0298819589878885,1.37975861256355,0.8663565660627598,1.3369218815320594,2.6411746818405035
2018-07-20,1.3064557329606046,0.978684271831282,1.310811370090051,0.8531771166608497,1.266242256035077,2.509876089434162
2018-07-21,1.3405244183809064,0.9929877785776402,1.3302445464426766,0.8607032703918346,1.286980844387602,2.546558042113474
2018-07-22,1.3229953103551588,0.986943897981884,1.3229033487673267,0.8606104809720984,1.2791476398477668,2.5310582708899743
2018-07-23,1.3196742133172714,0.9938910147992736,1.3351944370394906,0.8939045437111267,1.2881497714876382,2.548874498849578
2018-07-24,1.4024968113815746,1.0465083611411654,1.4050814847839768,0.9729745497524586,1.3563371411948382,2.683813934513894
2018-07-25,1.4198232287061214,1.047739501992582,1.4086963702032957,0.9445104805156155,1.357943542970423,2.686971181176825
2018-07-26,1.3862448171483912,1.0362194282088781,1.3940282486753366,0.9176000369893451,1.3430194146333243,2.6574274487340226
2018-07-27,1.4129928237479155,1.0590147438563857,1.4263691999302894,0.9419047491889573,1.3725663219100166,2.7158869867076225
2018-07-28,1.4232070885749322,1.0704794377874034,1.4437090325323123,0.9450304637750317,1.387431339842959,2.7452886566715073
2018-07-29,1.4251409687321477,1.0613020895922838,1.4308382960805892,0.9480606212406391,1.3755367292481457,2.7288134239366966
2018-07-30,1.3782851263292022,1.035607854114288,1.3956148747985277,0.9436691924792363,1.3422348425919284,2.665174450806701
2018-07-31,1.3273750967703977,1.0081883173041941,1.3592587552931266,0.8963555613508808,1.3066968173808473,2.588905289229766
2018-08-01,1.3065568939798866,0.9967446601018487,1.3441001934002905,0.8782560408886347,1.2918648801206896,2.5604053383392893
2018-08-02,1.2819055932021068,0.9868916037789913,1.3308749396063333,0.8715777449692513,1.279094480874963,2.5241233560553726
2018-08-03,1.2811743525859232,0.9898532882133454,1.3349242509607786,0.8561508650993628,1.2829330793052416,2.5265533184835087
2018-08-04,1.2230572282811967,0.9498721589300516,1.28113726791763,0.8086135098898026,1.2311141619306942,2.425564877143929
2018-08-05,1.238336057551531,0.9540745811002282,1.2868986384264443,0.8126997720721939,1.2387807609241153,2.436296047995663
2018-08-06,1.2149932110310233,0.9393044031569161,1.2661229688767388,0.7991724897335445,1.2182249609157585,2.3985793178072377
2018-08-07,1.1443315718010694,0.8834593477574588,1.1916350816920787,0.775999721713288,1.1476704503349304,2.255975046993519
2018-08-08,1.0363354115175178,0.8029427512381858,1.0837203335401462,0.7228167174797876,1.0391596850363272,2.05037016596334
2018-08-09,1.0791604458052528,0.8349398376458362,1.1273969083694946,0.7522892605020923,1.08110010690816,2.132076981144366
2018-08-10,0.9987917136350348,0.7748425195592715,1.0471994122630242,0.7070283217743538,1.004533142867767,1.978614282942696
2018-08-11,0.9682783295989902,0.7528566194170788,1.0182337352074249,0.7196074245920657,0.9785190614594045,1.922471675021534
2018-08-12,0.9706750270657309,0.7534364096669689,1.0190077282649836,0.7226823924086277,0.97929030955171,1.9239522091880714
2018-08-13,0.9080879661618312,0.6944517563991273,0.9390836339325935,0.7198054483997681,0.9015273584256452,1.7733308141972588
2018-08-14,0.8776800728017629,0.6661885836084721,0.9007649374207602,0.7085323547747516,0.870424714038089,1.7011588483021076
2018-08-15,0.8887598482261058,0.6733569923165684,0.9104574777021258,0.7208598210833864,0.8796715049955317,1.7194638792024663
2018-08-16,0.9049994494243593,0.6877319124539839,0.929938899790056,0.7238485676188544,0.887288224605156,1.7561712302496857
2018-08-17,1.005746259416286,0.7540446739238474,1.019683573380108,0.7514150940001894,0.9905905569333773,1.925505446771255
2018-08-18,0.9341202415212304,0.7024320238768845,0.9497995472331271,0.7332857861358772,0.9229413794488699,1.793708979399318
2018-08-19,0.9524097015655101,0.7118854847850394,0.9627604575657774,0.7426219666226639,0.9371252937401674,1.8178485288027075
2018-08-20,0.9005959592029342,0.6746999117784488,0.9122058922580304,0.7197247714998749,0.883417806574096,1.7228858571976948
2018-08-21,0.9181538683225811,0.690830902953327,0.9340844463215228,0.7399985268330866,0.9070227905718166,1.764083159075138
2018-08-22,0.8891520798392517,0.6745586276859658,0.9120541377811754,0.7271083970915782,0.8851708475036834,1.7225299072410694
2018-08-23,0.9174875083035626,0.6943346015847397,0.9386296596848414,0.7449237758662646,0.9093064211069001,1.7730290754345093
2018-08-24,0.9340020152019277,0.7103177993399229,0.9602291793724282,0.7657281784193928,0.9291519424885898,1.8138393195726692
2018-08-25,0.9298192362233694,0.7088955808897467,0.9584175422197406,0.77063838528757,0.928630283652591,1.810208221327361
2018-08-26,0.9211228968143784,0.7023042316078483,0.9490650370984002,0.7642388679766846,0.9177507834957865,1.7933768031315604
2018-08-27,0.9666612345257697,0.7325028579126476,0.989606103801456,0.7841873184142971,0.9556513512420864,1.8704908296017413
2018-08-28,1.0006166721559875,0.7580430226495964,1.024016821778205,0.8079307928205262,0.9886143398646188,1.9357092047971363
2018-08-29,0.9773416969804787,0.7433999358342386,1.0043892570694903,0.8023189444378179,0.9704409836317007,1.8983171867055795
2018-08-30,0.9545254153269861,0.7294330996660519,0.9854801559007864,0.7944326139171403,0.9520997996374536,1.8626520208389177
2018-08-31,0.9607536166028271,0.737011933567321,0.9955268982601723,0.8011607209388478,0.961123128591177,1.882005030232414
2018-09-01,0.9929068886041528,0.7627803354674076,1.0323668442250133,0.8186890873152719,1.0050890166101125,1.9478062206745386
2018-09-02,0.9876282585885165,0.7637483072527491,1.0314969267491412,0.827684274117675,1.0063644808632564,1.9491732832746487
2018-09-03,0.9826717877131395,0.7593269970591762,1.0269607446742994,0.8262422080175128,1.000538668961651,1.9394644846024636
2018-09-04,0.9915906947984044,0.7669915590660975,1.0414926921556578,0.8377248022510752,1.0106379841724729,1.9667104101152997
2018-09-05,0.8639612640802004,0.6748237045547593,0.9164367493041593,0.7703568029287937,0.8891915849261701,1.7303947119616987
2018-09-06,0.8576738357923046,0.663796821233468,0.8999778409692644,0.7398600425681412,0.874661839090597,1.6982463358194424
2018-09-07,0.8381229537039335,0.6507583355955252,0.8830181200166706,0.7327894234541487,0.8574814681685186,1.6663177634197832
2018-09-08,0.7858421723868888,0.6136197784560221,0.8336026001464152,0.7049490950518357,0.8085452790851378,1.5740579734327427
2018-09-09,0.7858969228992021,0.6144941167509705,0.838461240813649,0.7133769403833109,0.8170851922412368,1.5763008266639758
2018-09-10,0.7790741351256673,0.612713096710477,0.8363658465980477,0.716634763232832,0.814739132210584,1.5717321539927578
2018-09-11,0.7810516765700334,0.6217404905663879,0.845534859944302,0.715671765151112,0.8155839345480576,1.5948892384866817
2018-09-12,0.7805920455295728,0.6174711384364514,0.8398518169134888,0.7191278243340219,0.8101018982494105,1.5839374920292186
2018-09-13,0.8102786253880576,0.6428374761429381,0.8724708602506593,0.7376263208283428,0.843735638641026,1.6490072321056433
2018-09-14,0.8084119362117479,0.63759537728946,0.8702972478751916,0.7371054999477127,0.8459268521427741,1.6355602017655888
2018-09-15,0.8179531910378058,0.6433001606385693,0.8760989295762388,0.7405483178043927,0.850885521976869,1.6501941140314766
2018-09-16,0.8162733942991511,0.6429534048324742,0.876062711666899,0.7375975450642467,0.8504244440808493,1.6493046244472733
2018-09-17,0.7811690292796004,0.6138043404942825,0.832836352927136,0.7103944180898917,0.8118689337593562,1.574531421437766
2018-09-18,0.8306756430255016,0.6316461196042802,0.8560816281499395,0.7205121563270669,0.8354650218411105,1.6202991790733625
2018-09-19,0.8340201370350407,0.6320641648596114,0.857299896233636,0.7235861102714881,0.8360191533908333,1.621371544856867
2018-09-20,0.938836660634151,0.6693806346951112,0.9030125954760372,0.7371561745251044,0.8853719936395755,1.7170958034010801
2018-09-21,1.0230522466867529,0.7002484316254748,0.9465397916696626,0.7611039207738399,0.926197058178022,1.7962779142976701
2018-09-22,1.012211542114949,0.6870048377702395,0.9317960328768732,0.7596367682659876,0.9086821217506109,1.7623054282673154
2018-09-23,1.0537723644288135,0.7125694130528817,0.9603146564478648,0.7583530335870556,0.9339272202792159,1.8278837628039237
2018-09-24,0.9833492192503884,0.6803740639015546,0.915738108788022,0.7452192367683237,0.8909819935033556,1.7452961989152695
2018-09-25,0.9804962098317094,0.6680037966428712,0.9025120594964354,0.7281974988156702,0.8776953042657368,1.7135639813926842
2018-09-26,0.9687330516893061,0.6640437442838407,0.8975034664978845,0.7336589237127511,0.8739298811940441,1.7034056371639437
2018-09-27,1.0080100074795086,0.6885954189382846,0.9357601344710967,0.75390695044536,0.9119149014573426,1.766385625338984
2018-09-28,0.9991619313416573,0.6826576750098858,0.9271651794943307,0.750214614436668,0.903567449375511,1.751154113642976
2018-09-29,1.012555840004654,0.6845269626241692,0.9296626256296717,0.7454378691579765,0.9056986444836028,1.755949211565896
2018-09-30,1.019024189503279,0.6886558121882566,0.9353094525309249,0.7480978424787296,0.9099180690345202,1.7665405423837608
2018-10-01,1.0140046075529745,0.6837264544475702,0.928628914054996,0.7440287857494712,0.9048597017610177,1.7538957500694285
2018-10-02,0.9971841167410835,0.6792922553975761,0.9225792167359353,0.7402344081003447,0.8946183763398347,1.7425211381129004
2018-10-03,0.982211246285857,0.6696837731493278,0.909512708609228,0.7341678956087301,0.8842759072876781,1.717873450611094
2018-10-04,0.9931302268179886,0.6749951935343331,0.9167366466684067,0.7424867779507106,0.893793494239431,1.731498311205571
2018-10-05,1.0050821182016612,0.6833451001248407,0.9280715785876436,0.7476384102365987,0.9025539834218357,1.752917499884369
2018-10-06,0.9851893608595429,0.6711995294073942,0.9115885805420821,0.7437708439573636,0.8869818397157464,1.7217616704125929
2018-10-07,0.9937015365450647,0.6756552371675891,0.9174151587259914,0.7454217720876745,0.8926252695635563,1.7331914554679928
2018-10-08,1.0055840789060064,0.6812947559469796,0.9256322286740236,0.7509644193453616,0.9020176791892448,1.7476579560849659
2018-10-09,0.9903910975664437,0.6744826792610287,0.917098590731422,0.7498810491990031,0.8942783794376978,1.7301836104944568
2018-10-10,0.976481616919538,0.666555369807714,0.9067068379609761,0.7434060437087374,0.8846151965602189,1.70984846817216
2018-10-11,0.8460847916161901,0.5983753951590329,0.8133713566204788,0.7052727466080747,0.7898728571394942,1.5349531310114222
2018-10-12,0.876995270343552,0.6150571159766922,0.8349604782511552,0.7073371926518195,0.8105888170716307,1.5777450984627717
2018-10-13,0.8784682197010516,0.6150657740095705,0.8357171944881178,0.7086222983291636,0.8121987213685933,1.577767307862238
2018-10-14,0.864480442197747,0.6101062036201116,0.8299301082238565,0.7091789612798326,0.8011990511391186,1.5650443328876302
2018-10-15,0.9278459995335985,0.6503649206457938,0.8880604395341942,0.7428198110731282,0.8571678537188514,1.6683166752739604
2018-10-16,0.937584184801942,0.6464654574092683,0.8820971907668359,0.7427713684789512,0.8594087890176376,1.6583149215759536
2018-10-17,0.9446469680035492,0.6416377394237582,0.874718063783591,0.7369289312572876,0.8514208349022004,1.645930995267036
2018-10-18,0.9313892271248075,0.6323733095839416,0.8614946581068377,0.7292636369774362,0.837635274511037,1.6221652610850201
2018-10-19,0.9336543265674732,0.63243400814731,0.8614655945776557,0.7279901920267062,0.8373077391563204,1.622321242269594
2018-10-20,0.938037130350916,0.6346186922907257,0.8638154247721237,0.7306628287234074,0.841814140438747,1.6279254506528837
2018-10-21,0.9350483103383331,0.633503297829588,0.8617144767881393,0.7298922771881952,0.8403345842528019,1.625064241704105
2018-10-22,0.9311004654766192,0.6317781752935352,0.8605543836838618,0.730433673850465,0.83804622823803,1.6206389518620405
2018-10-23,0.9259822109570457,0.6325444186408841,0.8625213219652259,0.7291466937153339,0.8390626400988864,1.6226045201373218
2018-10-24,0.9212482484116702,0.630798147666907,0.859730650516855,0.7314063375461956,0.8367462322414765,1.6181249812599343
2018-10-25,0.9131539400224957,0.6276455091727547,0.85531713716786,0.729201786404514,0.8325642951431148,1.6100378258135186
2018-10-26,0.9167205280277133,0.6278700475091787,0.8553100975263531,0.7290283641561983,0.8328621430738123,1.6106138139569723
2018-10-27,0.9059820860987502,0.6250646709816757,0.8512237539346444,0.7296619887593758,0.8291408445381437,1.6034174558962777
2018-10-28,0.9120841179040233,0.6270861030129649,0.8539636681705832,0.7303384030284095,0.8317368267402309,1.6084341480506563
2018-10-29,0.8706443969278317,0.6039736553232964,0.8225686067067973,0.7128171878225174,0.801965380283692,1.5508334173265825
2018-10-30,0.876367656309596,0.6048726971058536,0.8237694695071617,0.7130017819472126,0.8029570531409613,1.5527572008715573
2018-10-31,0.8755847115773825,0.6050543203542863,0.8239895581802578,0.7111240012427346,0.8027974782355463,1.5524521096856438
2018-11-01,0.8814260718572487,0.6124018319978523,0.8339875117624378,0.717864809862414,0.8120895506196443,1.5704190045556983
2018-11-02,0.9161524654221406,0.6213930213155029,0.8460205723756451,0.7190636851727341,0.8217024210976136,1.5890266653712033
2018-11-03,0.9227910895888816,0.6200425091633852,0.8441212345958375,0.7159978393226087,0.8194919898887797,1.584750028887456
2018-11-04,0.9464499695869019,0.6337138242782963,0.8619030487544328,0.7176696067580969,0.837560927247952,1.6196920668075576
2018-11-05,0.9572596746807923,0.637045092144812,0.8665298786759283,0.7225525369470157,0.8419637657930156,1.6282063676986156
2018-11-06,0.9938300532812595,0.65466641198032,0.8897698297960998,0.7271916384798033,0.8652533214469325,1.6732441489319099
2018-11-07,0.9734314459493844,0.6513451149373585,0.8857529992242072,0.7349309845289967,0.8608636611727347,1.6647553438476794
2018-11-08,0.9547920390766941,0.638451121966918,0.8685452116810507,0.7262796257720631,0.8438220616476418,1.63179997475016
2018-11-09,0.9487064998246425,0.6303224433174872,0.857871037172542,0.7185751524923013,0.8330786352888603,1.6110241349802037
2018-11-10,0.9570516718378692,0.6343976354205079,0.863346751655003,0.7212259808831294,0.838464691250143,1.6214397930520228
2018-11-11,0.9612070062984995,0.6319354495014343,0.8597139162990385,0.7214566073852259,0.8354911885245127,1.6151467579548162
2018-11-12,0.947138852394677,0.6249982298586758,0.8509081960692123,0.7169413297636829,0.8270861867485592,1.5974161056799168
2018-11-13,0.9285792880265348,0.6136744742367695,0.8355816261418882,0.7156145563305043,0.8121369769807877,1.5684740245330624
2018-11-14,0.8213036090774211,0.5443835904924882,0.7394739994641729,0.6420662020830772,0.7187615135946523,1.3913753252257215
2018-11-15,0.8242909714470595,0.542535597756921,0.7369497648720035,0.6318798501488427,0.7165738823966235,1.3866520899425636
2018-11-16,0.8099185226644987,0.5264196838877115,0.7147855899896233,0.623718590097634,0.6953206435989274,1.3454618600931552
2018-11-17,0.8107558534074036,0.5281559103784293,0.716412956284888,0.6213402797996667,0.6969141371005331,1.3498994343504238
2018-11-18,0.8257428918414619,0.5377189507144404,0.7294457112292193,0.6290346769596578,0.709602368128835,1.3743413546669847
2018-11-19,0.7178102874328558,0.4643534139571473,0.6275601784236069,0.5387295324478543,0.6100616042124589,1.1868283539961768
2018-11-20,0.5994892233306048,0.41072189073595067,0.5537186778291773,0.4902031281039536,0.5380355341469548,1.0497529795260803
2018-11-21,0.6284824000318063,0.4300259839842069,0.5797027083806537,0.5064796638774294,0.5632746918748059,1.0990917970634153
2018-11-22,0.5822712580868559,0.4019430674197851,0.5411801677759701,0.47979101561746423,0.5257236133873272,1.027315423689637
2018-11-23,0.5686642832244525,0.3946043742240649,0.5306114606468632,0.4777172259397882,0.5153355969525347,1.008558650005204
2018-11-24,0.5048087476030727,0.35401918140990557,0.4771169539234815,0.42350577396684264,0.46356992790912493,0.9048280513957848
2018-11-25,0.5175202177766358,0.3618478020476153,0.4875973743040228,0.4373767482281366,0.47382110995793714,0.9248378633351491
2018-11-26,0.49040464854889704,0.3423498509259918,0.4613287971390122,0.41144469863300553,0.4482895491448525,0.8750035031358623
2018-11-27,0.4930305274091187,0.34248346534712115,0.4615464104323053,0.41594799602321764,0.44846452499032496,0.8753445014523443
2018-11-28,0.5383354482503397,0.37397921526104944,0.5039613926775349,0.46096373737127755,0.48970659129550226,0.9558439717625465
2018-11-29,0.5245816348837253,0.363264484647909,0.48956504618245955,0.46327785888726264,0.475676201635138,0.9284581435702369
2018-11-30,0.497268145133018,0.34411648909483156,0.4637751963131286,0.43405369010486405,0.4506028879098102,0.8795181046943141
2018-12-01,0.5182508001046011,0.3572789126414284,0.48149443777491646,0.45487504324857897,0.4678384144022632,0.9131598806200123
2018-12-02,0.5084003715089741,0.34959871207991894,0.47115635807267164,0.44673030562308397,0.4577815824115317,0.893530250118481
2018-12-03,0.47619172351503264,0.3268508536122414,0.4405233800671101,0.41939229163212455,0.4279944213980233,0.835389576286687
2018-12-04,0.48718620739301105,0.32798052503638525,0.44207921399117406,0.42609787591126513,0.4294736436287478,0.8382768152536884
2018-12-05,0.46280690940259656,0.308302612908578,0.4155952059956745,0.4036686160046444,0.403706415257246,0.7879825271245608
2018-12-06,0.40886169255485194,0.2736142369504456,0.368838950434201,0.37781500613442204,0.35828377257006405,0.6993234402120786
2018-12-07,0.38589994136319383,0.2608010806194406,0.351573248327892,0.36680103782574425,0.34150560583170453,0.6665746434556569
2018-12-08,0.39443219366511134,0.2688073167494438,0.3623571046446251,0.3727773319588769,0.35198936198942277,0.6870375717598884
2018-12-09,0.41496033554044515,0.2806294313214928,0.3775744062339856,0.3873025351697858,0.3674698105720768,0.7172534018088884
2018-12-10,0.4013108066659727,0.27005122966032463,0.363515808635404,0.3751573076495972,0.3536182003676261,0.6902168554589131
2018-12-11,0.38853403856866536,0.2637457041758534,0.3551153487739547,0.36670113900945206,0.3453614401357595,0.6741007297802895
2018-12-12,0.39932246769230406,0.27183813829939224,0.36551462224728665,0.3733187277889799,0.355958064263521,0.694783967450016
2018-12-13,0.3723830773308889,0.260623794540112,0.35057320249254975,0.3542910599593647,0.3412734583686844,0.6661215202369697
2018-12-14,0.3548290668099309,0.2542465837252286,0.34169313748453245,0.3465963703537607,0.3329228281899673,0.6498221733984215
2018-12-15,0.35379654456850035,0.2556249545145306,0.3431888691684226,0.345984070262286,0.3347277320337287,0.6533451128883142
2018-12-16,0.36156223051462955,0.26077450551475284,0.3487867434501163,0.34769836155667067,0.34057443581056557,0.666506720669899
2018-12-17,0.4000400438402624,0.2970674602885975,0.39411166368875505,0.37768869310739783,0.3855938125308605,0.7592669267923096
2018-12-18,0.4344063317297422,0.31510340738890474,0.4167201260763439,0.3933571367900818,0.40813301945662106,0.8053645235941718
2018-12-19,0.465998134476709,0.3129662002577313,0.4152830279206849,0.39863138720905555,0.40665150190296845,0.7999020996343282
2018-12-20,0.5567302872515775,0.3421879493649783,0.4537723812641036,0.43796705341897363,0.44419030875274973,0.8745892010457126
2018-12-21,0.5359037139599627,0.32624659428454733,0.4281741100044503,0.4120121183164015,0.42199928792550684,0.8338451282787015
2018-12-22,0.5452380444156606,0.33435305458205095,0.43804500377397854,0.42426693040579816,0.43213668928676185,0.8545642181631721
2018-12-23,0.5485119783319219,0.3409543507344713,0.44642866729244335,0.4226571090906432,0.44137318451005936,0.871436297727853
2018-12-24,0.5702108664515383,0.35731021190863615,0.4677269448882796,0.43098945249593734,0.4598420151594995,0.9132398132506067
2018-12-25,0.5351888720478508,0.3328156335666158,0.43564746024109124,0.40224922663132956,0.4274411001710323,0.850634765030902
2018-12-26,0.539981325881704,0.3349833508507824,0.43855331288666555,0.40663275782401476,0.43015034002775193,0.8561751780943296
2018-12-27,0.49336309187570554,0.3056527232908041,0.4001913736306086,0.3847086242556228,0.3920208304640203,0.7812097885439495
2018-12-28,0.5413229920008172,0.33701573492663983,0.44120299265780444,0.4120384349774655,0.43335249354825023,0.8613696939882135
2018-12-29,0.5242131579059426,0.32798995677927745,0.429283208152877,0.40102323886848795,0.42124883264833846,0.8383009416373592
2018-12-30,0.5268899517303919,0.33037713217257786,0.4321299346836834,0.40577565511102326,0.42326088023717345,0.8443997795850386
2018-12-31,0.5028329060238613,0.3165658278669629,0.41381441696795807,0.39262822525046825,0.4052233674151481,0.8090960176781555
2019-01-01,0.5193451145598139,0.3265924914683996,0.4269684084460977,0.4030647644283556,0.4180244251954959,0.834723781160625
2019-01-02,0.5344397910253545,0.33618651087945495,0.43946835260106293,0.4134062239551288,0.4309006649378175,0.8592444974882091
2019-01-03,0.5210932970561318,0.3270819708922858,0.4275812061774324,0.40206966544514855,0.41894277329820856,0.8359798222969274
2019-01-04,0.5320903231541854,0.33318943200897344,0.4356518164078031,0.4042618825934558,0.42912798716675277,0.8515975039572664
2019-01-05,0.5372783074137876,0.33732952048948495,0.4405244862821925,0.4029474302369734,0.43412685915830745,0.8621785488697123
2019-01-06,0.5614131367755817,0.3526151344482635,0.46031968529955425,0.4264985345764792,0.4537988441897877,0.8997741815033109
2019-01-07,0.5650322291602918,0.35296586341076824,0.46065488659075976,0.4210885283772127,0.4542501230245526,0.9044689964683812
2019-01-08,0.5964022259226518,0.3695694771710765,0.48260434146657616,0.42167390660381643,0.4756184474323105,0.9457807310291646
2019-01-09,0.619420064594312,0.3806466992529701,0.4969845276465046,0.4221390137806444,0.4898740975595034,0.9750839656748551
2019-01-10,0.5614152312224466,0.3433504613761601,0.4478874919854457,0.38310834345419115,0.44187554309253163,0.8747918163200586
2019-01-11,0.5541392912568875,0.3412315199622906,0.4454309359230006,0.3839863397042625,0.43914880747617563,0.8649655615062707
2019-01-12,0.5336150691751054,0.3307907226990708,0.4318132127515756,0.38126246159240534,0.42571203568304167,0.8383593032731854
2019-01-13,0.49741489586710996,0.31152590675096,0.40676261069893055,0.36980955388297143,0.40059565009660997,0.7895345408568093
2019-01-14,0.551858194537568,0.3413753072058099,0.44572281279878284,0.38541111691222785,0.4408184109263367,0.8651848923576679
2019-01-15,0.5296130338246797,0.3307608472800818,0.43181262304175283,0.37749147215187245,0.42607946750304126,0.8382835103025232
2019-01-16,0.5373850528336008,0.33727977456845676,0.4402163519223889,0.3800128514708883,0.43442172101738047,0.8548050626076648
2019-01-17,0.5398184069894805,0.3411239262272642,0.44527362296139006,0.3824542385555025,0.4395149482545153,0.8645479177402773
2019-01-18,0.5310512694734997,0.33924866467587167,0.44280889065443796,0.38029344247169716,0.43607053356503245,0.8597955216147117
2019-01-19,0.5378302654491196,0.34252654264633986,0.44702152917293875,0.38757671183886133,0.43963353491792767,0.8681029818101232
