Date,RL-Net (Excess NW),RL-Net (Risk-Adj)
2019-01-12,0.49549925327301025,0.40048032999038696
2019-01-13,2.0,0.0
2019-01-14,2.0,0.0
2019-01-15,2.0,0.0
2019-01-16,2.0,0.0
2019-01-17,2.0,0.0
2019-01-18,2.0,0.0
2019-01-19,2.0,0.0
2019-01-20,1.0500104613602161,0.16604411602020264
2019-01-21,1.0500104613602161,0.16604411602020264
2019-01-22,1.0500104613602161,0.16604411602020264
2019-01-23,1.0500104613602161,0.16604411602020264
2019-01-24,1.0500104613602161,0.16604411602020264
2019-01-25,1.0500104613602161,0.16604411602020264
2019-01-26,1.0500104613602161,0.16604411602020264
2019-01-27,0.22195518016815186,0.6507745981216431
2019-01-28,0.22195518016815186,0.6507745981216431
2019-01-29,0.22195518016815186,0.6507745981216431
2019-01-30,0.22195518016815186,0.6507745981216431
2019-01-31,0.22195518016815186,0.6507745981216431
2019-02-01,0.22195518016815186,0.6507745981216431
2019-02-02,0.22195518016815186,0.6507745981216431
2019-02-03,0.475203275680542,0.721121609210968
2019-02-04,0.475203275680542,0.721121609210968
2019-02-05,0.475203275680542,0.721121609210968
2019-02-06,0.475203275680542,0.721121609210968
2019-02-07,0.475203275680542,0.721121609210968
2019-02-08,0.475203275680542,0.721121609210968
2019-02-09,0.475203275680542,0.721121609210968
2019-02-10,0.22749853134155273,0.6743106245994568
2019-02-11,0.22749853134155273,0.6743106245994568
2019-02-12,0.22749853134155273,0.6743106245994568
2019-02-13,0.22749853134155273,0.6743106245994568
2019-02-14,0.22749853134155273,0.6743106245994568
2019-02-15,0.22749853134155273,0.6743106245994568
2019-02-16,0.22749853134155273,0.6743106245994568
2019-02-17,0.8033584654331207,0.24688249826431274
2019-02-18,0.8033584654331207,0.24688249826431274
2019-02-19,0.8033584654331207,0.24688249826431274
2019-02-20,0.8033584654331207,0.24688249826431274
2019-02-21,0.8033584654331207,0.24688249826431274
2019-02-22,0.8033584654331207,0.24688249826431274
2019-02-23,0.8033584654331207,0.24688249826431274
2019-02-24,0.019625723361968994,0.7834410071372986
2019-02-25,0.019625723361968994,0.7834410071372986
2019-02-26,0.019625723361968994,0.7834410071372986
2019-02-27,0.019625723361968994,0.7834410071372986
2019-02-28,0.019625723361968994,0.7834410071372986
2019-03-01,0.019625723361968994,0.7834410071372986
2019-03-02,0.019625723361968994,0.7834410071372986
2019-03-03,0.6767115294933319,0.22393685579299927
2019-03-04,0.6767115294933319,0.22393685579299927
2019-03-05,0.6767115294933319,0.22393685579299927
2019-03-06,0.6767115294933319,0.22393685579299927
2019-03-07,0.6767115294933319,0.22393685579299927
2019-03-08,0.6767115294933319,0.22393685579299927
2019-03-09,0.6767115294933319,0.22393685579299927
2019-03-10,0.0,0.7824634611606598
2019-03-11,0.0,0.7824634611606598
2019-03-12,0.0,0.7824634611606598
2019-03-13,0.0,0.7824634611606598
2019-03-14,0.0,0.7824634611606598
2019-03-15,0.0,0.7824634611606598
2019-03-16,0.0,0.7824634611606598
2019-03-17,0.0,0.9831711892038584
2019-03-18,0.0,0.9831711892038584
2019-03-19,0.0,0.9831711892038584
2019-03-20,0.0,0.9831711892038584
2019-03-21,0.0,0.9831711892038584
2019-03-22,0.0,0.9831711892038584
2019-03-23,0.0,0.9831711892038584
2019-03-24,0.9104982316493988,0.14891594648361206
2019-03-25,0.9104982316493988,0.14891594648361206
2019-03-26,0.9104982316493988,0.14891594648361206
2019-03-27,0.9104982316493988,0.14891594648361206
2019-03-28,0.9104982316493988,0.14891594648361206
2019-03-29,0.9104982316493988,0.14891594648361206
2019-03-30,0.9104982316493988,0.14891594648361206
2019-03-31,0.46099650859832764,0.4206693768501282
2019-04-01,0.46099650859832764,0.4206693768501282
2019-04-02,0.46099650859832764,0.4206693768501282
2019-04-03,0.46099650859832764,0.4206693768501282
2019-04-04,0.46099650859832764,0.4206693768501282
2019-04-05,0.46099650859832764,0.4206693768501282
2019-04-06,0.46099650859832764,0.4206693768501282
2019-04-07,0.0,0.9950636439025402
2019-04-08,0.0,0.9950636439025402
2019-04-09,0.0,0.9950636439025402
2019-04-10,0.0,0.9950636439025402
2019-04-11,0.0,0.9950636439025402
2019-04-12,0.0,0.9950636439025402
2019-04-13,0.0,0.9950636439025402
2019-04-14,1.871112883090973,0.0
2019-04-15,1.871112883090973,0.0
2019-04-16,1.871112883090973,0.0
2019-04-17,1.871112883090973,0.0
2019-04-18,1.871112883090973,0.0
2019-04-19,1.871112883090973,0.0
2019-04-20,1.871112883090973,0.0
2019-04-21,0.2238713502883911,0.4188276529312134
2019-04-22,0.2238713502883911,0.4188276529312134
2019-04-23,0.2238713502883911,0.4188276529312134
2019-04-24,0.2238713502883911,0.4188276529312134
2019-04-25,0.2238713502883911,0.4188276529312134
2019-04-26,0.2238713502883911,0.4188276529312134
2019-04-27,0.2238713502883911,0.4188276529312134
2019-04-28,1.8244637846946716,0.016507863998413086
2019-04-29,1.8244637846946716,0.016507863998413086
2019-04-30,1.8244637846946716,0.016507863998413086
2019-05-01,1.8244637846946716,0.016507863998413086
2019-05-02,1.8244637846946716,0.016507863998413086
2019-05-03,1.8244637846946716,0.016507863998413086
2019-05-04,1.8244637846946716,0.016507863998413086
2019-05-05,0.0,1.031839057803154
2019-05-06,0.0,1.031839057803154
2019-05-07,0.0,1.031839057803154
2019-05-08,0.0,1.031839057803154
2019-05-09,0.0,1.031839057803154
