Date,NW (Gamma=1.0),NW (Gamma=0.0),RL-Net (Excess NW),RL-Net (Risk-Adj),BTC (Buy & Hold)
2018-01-05,0.15830180075060163,0.13907545143428707,0.15830181633802215,0.13907545143428707,0.1109445295372948
2018-01-06,0.14225361004431544,0.1302644615620882,0.1422536322526426,0.1302644615620882,0.005578376143830052
2018-01-07,-0.03837871249400329,0.02091755925340891,0.02091755925340891,-0.038378719694198135,-0.06174068998933403
2018-01-08,-0.1344530974419267,-0.09317100654870805,-0.09317100654870805,-0.1344530980633805,-0.08267549955484522
2018-01-09,-0.07706070861331027,-0.0073614304965641955,-0.0073614304965641955,-0.0770607152384289,-0.03861992220665626
2018-01-10,0.0015760106222528088,-0.024106119298117235,-0.024106119298117235,0.001575992124423488,0.02556216463552423
2018-01-11,-0.016135388683947562,-0.022981901892714048,-0.022981901892714048,-0.016135372427446497,-0.1105811674136226
2018-01-12,0.069677767126568,0.0835575205425831,0.0835575205425831,0.06967776243455484,0.04198319183702074
2018-01-13,0.0038862983114798543,0.03231080056850055,0.03231080056850055,0.003886294167864451,0.02678987830152579
2018-01-14,-0.046640119847086124,-0.04882626326645147,-0.046640121486785396,-0.04882626326645147,-0.04182295922437423
2018-01-15,-0.05310235411102479,-0.05453188084394982,-0.05310235689593956,-0.05453188084394982,0.003464786845698016
2018-01-16,-0.25498378740258154,-0.25619574355948344,-0.25498379031681206,-0.25619574355948344,-0.1845817253071518
2018-01-17,0.010329329777756295,0.010963102329309452,0.010329333228279478,0.010963102329309452,-0.02662523913776235
2018-01-18,0.05373752288539603,0.054070792620771496,0.053737528518357745,0.054070792620771496,0.02526670747631574
2018-01-19,0.0038369077018585254,0.003226989115342476,0.003836906434149908,0.003226989115342476,0.01148078405501762
2018-01-20,0.08208390515382542,0.08126720342652578,0.08208390320461777,0.08126720342652578,0.1055224496737578
2018-01-21,-0.10991861887394269,-0.10980945858163324,-0.10991862139688785,-0.10980945858163324,-0.1061516239916154
2018-01-22,-0.04558766980739802,-0.04563392872520197,-0.0455876618507069,-0.04563392872520197,-0.05937426753876515
2018-01-23,-0.008717653906383136,-0.008600540192283212,-0.008717656035187805,-0.008600540192283212,-0.005779885423653502
2018-01-24,0.0629204271746803,0.0635753721650258,0.06292042298864632,0.0635753721650258,0.04418609725643604
2018-01-25,-0.002801001443355656,-0.002310735016916111,-0.0028010040073434203,-0.002310735016916111,-0.008842259367552611
2018-01-26,-0.0019366189775570735,-0.001126992752809942,-0.0019366298730788501,-0.001126992752809942,-0.007846394102556208
2018-01-27,0.025467091296254806,0.02545568937722981,0.02546708892013265,0.02545568937722981,0.02382021404816243
2018-01-28,0.06706659345746359,0.06871529884107856,0.06706659246069792,0.06773130714973845,0.02976063348641126
2018-01-29,-0.051100759838590144,-0.05202121632126926,-0.05110075949492012,-0.05125462422513938,-0.04245369798060674
2018-01-30,-0.11608670834280545,-0.1140606762660563,-0.11608670615556935,-0.11700841984961954,-0.1113251530296689
2018-01-31,0.03123389376555708,0.03274133150559383,0.03123389185449881,0.03271746435733325,0.01129520042131858
2018-02-01,-0.10664042125935629,-0.10490784085330472,-0.10664042054422218,-0.10684575015473996,-0.1084579963887277
2018-02-02,-0.077060660710588,-0.08540986394106505,-0.07706065918393251,-0.07914040466340855,-0.03775622775012468
2018-02-03,0.04337253173994545,0.058367654247810645,0.04337253212771094,0.04413407880517946,0.03823265293714762
2018-02-04,-0.11399308519748756,-0.11439183665356559,-0.11399308203583086,-0.11439183665356559,-0.1029908379050033
2018-02-05,-0.1743052455238883,-0.17438209841917915,-0.17430524491453084,-0.17438209841917915,-0.1739821153312485
2018-02-06,0.12102441995122572,0.1209997501703654,0.12102442014683042,0.1209997501703654,0.1087091908266318
2018-02-07,-0.032191474812204954,-0.032268296229161275,-0.03219147420309649,-0.032268296229161275,-0.01726190605398365
2018-02-08,0.07901269743291939,0.0790054748818265,0.0790126974901866,0.0790054748818265,0.08115416198669995
2018-02-09,0.07191493635380287,0.07182364168475251,0.07191493707766898,0.07182364168475251,0.05546355066788704
2018-02-10,-0.026797369001574804,-0.0266406671463806,-0.02679737024404698,-0.0266406671463806,-0.01325912252258795
2018-02-11,-0.05253758776278146,-0.052927644437849405,-0.052927644437849405,-0.05253758996040201,-0.05874826338459948
2018-02-12,0.0710718394784588,0.08093240063189334,0.08093240063189334,0.07107183923970614,0.09347499762512804
2018-02-13,-0.01849892175059102,-0.026989173882665293,-0.026989173882665293,-0.01849891642666049,-0.03746663522015054
2018-02-14,0.17591788136784378,0.15295852713393393,0.15295852713393393,0.17591787765790762,0.09916074093751738
2018-02-15,0.032672276083878404,0.04808280220144862,0.04808280220144862,0.032672272089027794,0.06836184023155013
2018-02-16,0.01881052596383885,0.011112605097570814,0.011112605097570814,0.018810525279698717,0.006617573638271057
2018-02-17,0.01860823734862918,0.04152496118632136,0.04152496118632136,0.018608237572961317,0.08238283884948888
2018-02-18,-0.06202059528649866,-0.05478914509922484,-0.05478914509922484,-0.06202059931056995,-0.05179217303128765
2018-02-19,0.020835627208422854,0.035722767993789734,0.035722767993789734,0.020835627314482935,0.06187369895710683
2018-02-20,-0.05892731907636018,-0.03197742334286361,-0.03197742334286361,-0.058927314446837256,0.01576773934263906
2018-02-21,-0.05191719232186165,-0.05367878746895831,-0.05367878746895831,-0.05191719081847839,-0.06459170224791023
2018-02-22,-0.063578125696942,-0.06021081816619667,-0.06021081816619667,-0.06357812566483359,-0.06626121098880938
2018-02-23,0.059639503488671655,0.04587048763209733,0.04587048763209733,0.059639507642074895,0.02916567969339066
2018-02-24,-0.03938142308318494,-0.04233897892787293,-0.04233897892787293,-0.039381419362503,-0.04853544529041341
2018-02-25,-0.0025807648793126693,-0.0025535034036123254,-0.0025807737033320586,-0.0025535034036123254,-0.01523197751850677
2018-02-26,0.0434084619827251,0.043397686992311765,0.04340846547038398,0.043397686992311765,0.07011553986619887
2018-02-27,0.016241506628639255,0.016233714417037366,0.016241509150829364,0.016233714417037366,0.0340346060989737
2018-02-28,-0.03914346059512975,-0.03913413717042567,-0.03914346361294471,-0.03913413717042567,-0.03102947063646394
2018-03-01,0.03191495365928832,0.031925270065020044,0.031914950320064715,0.031925270065020044,0.05182687604474616
2018-03-02,-0.013410704303854604,-0.013367761527862825,-0.013410718203611852,-0.013367761527862825,0.01228839083196873
2018-03-03,0.03182555471251955,0.031766266141303144,0.03182557390309899,0.031766266141303144,0.03573183173255637
2018-03-04,0.029818871638677063,0.021523860880878043,0.029818874810106748,0.02981578918043328,0.001991054965977295
2018-03-05,-0.01556625309523232,-0.01259678722960631,-0.015566251755776745,-0.015563592348320707,0.005258650235306609
2018-03-06,-0.06156400620676782,-0.05630651772715919,-0.061564023529185156,-0.06157709363114287,-0.07101737882303372
2018-03-07,-0.06334632694093498,-0.06691280368011304,-0.06334635210835475,-0.06336257430056362,-0.0785471416488412
2018-03-08,-0.05492083193656387,-0.05849430718260389,-0.054920830300688145,-0.05491963629669457,-0.05895751127349285
2018-03-09,0.0035612185936152946,0.010703353210408616,0.003561215641666532,0.0035583997867587114,-0.006134788034011313
2018-03-10,-0.05749256093999094,-0.05727403189524512,-0.05749255903873701,-0.057490879311763214,-0.05182014795719041
2018-03-11,0.0806879691528931,0.07131677194903477,0.08068798263688601,0.08076696751369214,0.0773108269362234
2018-03-12,-0.05315548492128201,-0.04398669353751699,-0.053155493132974276,-0.05320262246235122,-0.03977469953506579
2018-03-13,0.0005718171747007809,-0.004339367243271093,0.0005718235794996506,0.0006007978312429066,-0.00111636149752136
2018-03-14,-0.11994232266908607,-0.11593067147898198,-0.119942310688815,-0.11994576717594332,-0.1060320200204029
2018-03-15,-0.008184686478941794,-0.00433499837566563,-0.008184689212886946,-0.008195861122453688,0.003747684039219661
2018-03-16,0.0007578644587055387,-0.0035200997165249596,0.0007578732473686844,0.0007887167198959152,0.00450614197866649
2018-03-17,-0.05952070447321778,-0.06634195625451872,-0.05952069673604766,-0.05948632214670439,-0.05186813420832641
2018-03-18,0.022954825349576623,0.011494029949175975,0.02295483064335312,0.011494029949175975,0.03802058543426426
2018-03-19,0.10803266610562898,0.08618649275110855,0.10803262456225023,0.08618649275110855,0.04830210672516692
2018-03-20,0.011875688909847828,0.00964890470936266,0.01187573768419122,0.00964890470936266,0.03224371887087316
2018-03-21,0.01323761586827595,0.011334428822546826,0.01323757550719078,0.011334428822546826,0.001772210114814399
2018-03-22,-0.029066503718961727,-0.0318907385603641,-0.02906650895681363,-0.0318907385603641,-0.0227457297277355
2018-03-23,0.002989637460803603,0.0032933746325613652,0.00298963748811401,0.0032933746325613652,0.01716871105996537
2018-03-24,-0.030680019527924013,-0.029553848218625323,-0.030680016323548043,-0.029553848218625323,-0.02410683537135471
2018-03-25,-0.008765009423521352,-0.009593511258683452,-0.008765009502419768,-0.008765010217302067,-0.02008233931084544
2018-03-26,-0.0560330517668938,-0.058224980921289006,-0.056033053736712926,-0.05603305576616314,-0.03428971504220468
2018-03-27,-0.06126678960412545,-0.06435929754597072,-0.0612667833128458,-0.0612667787167414,-0.04692919680936608
2018-03-28,-0.006209316634855975,-0.005029594902340918,-0.006209315612617134,-0.006209319370946842,0.01538459954530477
2018-03-29,-0.12978736969452123,-0.13401079716079287,-0.12978737431378568,-0.12978739076115273,-0.1044295086010044
2018-03-30,-0.0020274825922711355,0.003835575718488447,-0.0020274831768252745,-0.0020274838965833836,-0.03915922419318774
2018-03-31,0.003510668121253387,0.009604597859480259,0.003510671300437473,0.003510669212689956,0.01197496528897845
2018-04-01,-0.023565874447073195,-0.02278954192472505,-0.02356585777038305,-0.02278954192472505,-0.01871556330941286
2018-04-02,0.04432073877215526,0.04581058507618322,0.044320754633863826,0.04581058507618322,0.03440450062348593
2018-04-03,0.08119552477265009,0.07570588128892079,0.081195501467887,0.07570588128892079,0.05122335284347745
2018-04-04,-0.10129871313555616,-0.09718160255943409,-0.10129872864011309,-0.09718160255943409,-0.08422475580705478
2018-04-05,-0.0016846197112350134,0.0011597166775391984,-0.0016846308338137694,0.0011597166775391984,-0.006201068910304803
2018-04-06,-0.035152615606871565,-0.032259098647723326,-0.035152609668819605,-0.032259098647723326,-0.02605042094133809
2018-04-07,0.03154694082730093,0.0321910034303253,0.03154694939047421,0.0321910034303253,0.04056977863510228
2018-04-08,0.012903313264272659,0.013377256141106433,0.012903312580377895,0.012917775211602894,0.0161371745154427
2018-04-09,-0.0166610401356404,-0.023941108048545424,-0.016661037353348212,-0.01665176439909793,-0.03665561276645477
2018-04-10,0.01570854500519639,0.013734715101086436,0.01570854494126856,0.0157243926389954,0.009412414998555812
2018-04-11,0.06788655314174849,0.042805156586976124,0.06788651049797481,0.06815764265986711,0.01935281561415032
2018-04-12,0.10030388647118332,0.11117859509226359,0.1003039073171668,0.10025794918052786,0.1241269358103827
2018-04-13,0.008639228864606741,0.006868278856729706,0.008639236420258743,0.008627941088517645,0.0008501580097129826
2018-04-14,-0.0023398991290213642,0.0031833710447761706,-0.0023398989623553074,-0.002341880759999441,0.01136885881377853
2018-04-15,0.02900737660684732,0.026974378036215094,0.026974378036215094,0.029007292666112985,0.04203655981360764
2018-04-16,-0.04472066502383611,-0.043534876828805,-0.043534876828805,-0.04472069473446609,-0.03300812914143919
2018-04-17,-0.014951265573626863,-0.021326104744880392,-0.021326104744880392,-0.014951313985449553,-0.01962125912828721
2018-04-18,0.0701900770172741,0.051799468876329954,0.051799468876329954,0.07018999081864602,0.03253592757494634
2018-04-19,0.04707354696532135,0.028247667771937282,0.028247667771937282,0.047073498821586755,0.01590649648962596
2018-04-20,0.07093883633277473,0.05980211609051432,0.05980211609051432,0.07093874262107086,0.06437648463049019
2018-04-21,0.016398373828036914,0.021570128904563043,0.021570128904563043,0.01639844119408051,0.005608362578138261
2018-04-22,-0.01850016138068857,-0.016494366222569348,-0.016494366222569348,-0.018500150712536405,-0.01052330951045386
2018-04-23,0.03484001586036929,0.03752749152731731,0.03752749152731731,0.03483997550287875,0.01448369770908316
2018-04-24,0.12361749930824532,0.1268867082043179,0.1268867082043179,0.12361749655527224,0.08235319918742609
2018-04-25,-0.10955648848523776,-0.10809098215958446,-0.10809098215958446,-0.10955651126012896,-0.09193210663750347
2018-04-26,0.07656522503716834,0.07567210829818757,0.07567210829818757,0.07656523010472102,0.04808821013231678
2018-04-27,-0.011126734631118431,-0.011319609557830896,-0.011319609557830896,-0.01112671289467462,-0.0322395933068439
2018-04-28,0.06347354874024574,0.06452347516598975,0.06452347516598975,0.06347354310592189,0.03942918286213941
2018-04-29,0.03750506017847555,0.032322587587397394,0.037505061646528906,0.03750456924761333,0.007523614187495628
2018-04-30,-0.0765808625344761,-0.06886372735227646,-0.07658086792178198,-0.07657440089100545,-0.0191360410144032
2018-05-01,0.011827386472581967,0.011085348552227776,0.01182739102575922,0.01182700017657369,-0.01324016669459219
2018-05-02,0.023207981975147333,0.02256052494457409,0.02320797486574869,0.02320697026708245,0.01273900137698289
2018-05-03,0.009861131197080385,0.031386667500190854,0.009861134166487958,0.009865185745980649,0.05353715789106724
2018-05-04,-0.01466932933528864,-0.010730029610865848,-0.014669330255347406,-0.014667401529770363,-0.004433170333562973
2018-05-05,0.036465549171276784,0.036721653385483145,0.036465534247798706,0.036464575075412835,0.01609435506508325
2018-05-06,-0.022943151397769878,-0.019948756285398238,-0.022930195537583478,-0.022943152539413945,-0.02084338307943227
2018-05-07,-0.03975568856517024,-0.0397692198258328,-0.03976747239569673,-0.03975568867718834,-0.02962092312799005
2018-05-08,-0.014008167496152111,-0.013347752745485008,-0.014034799617947973,-0.014008171141817079,-0.01485310141877056
2018-05-09,0.006085986690031535,0.0021326780347736144,0.006095216135615589,0.006085981472724719,0.009737078547251641
2018-05-10,-0.06101297781897565,-0.05486321865341623,-0.06102137229724309,-0.06101298035199269,-0.03062326710905233
2018-05-11,-0.08878457114523242,-0.08647861084227201,-0.08880780461482823,-0.08878457693884503,-0.0689361065966995
2018-05-12,0.03359414567649873,0.029774770669081255,0.03364858177141554,0.03359415821226841,0.007482389783710855
2018-05-13,0.04372172481424103,0.0442636800102818,0.04372168394621396,0.0442636800102818,0.02542976913129106
2018-05-14,-0.01395607979770959,-0.01432776657824458,-0.013956107087514893,-0.01432776657824458,-0.0008199646268759205
2018-05-15,-0.043767215918546966,-0.03820844324221214,-0.04376720650188668,-0.03820844324221214,-0.02396447419619404
2018-05-16,-0.004693732005543626,-0.0070931839088555085,-0.0046937783155680925,-0.0070931839088555085,-0.01677248204784669
2018-05-17,-0.03913829996941506,-0.04484176849185589,-0.03913826064006944,-0.04484176849185589,-0.03335153970564195
2018-05-18,0.06085351429028967,0.027427328747888113,0.060853603967868874,0.027427328747888113,0.01916817663871943
2018-05-19,-0.01674599289977119,-0.00530445759224135,-0.016746034897033163,-0.00530445759224135,-0.0004594502127542603
2018-05-20,0.022267018592642834,0.032485029636383625,0.02226703295790792,0.032485029636383625,0.03175248748154139
2018-05-21,-0.008771606576354177,-0.00012935725853897503,-0.008771590923032271,-0.00012935725853897503,-0.01113387691727397
2018-05-22,-0.06039434649105725,-0.05920708139186923,-0.060394346965693735,-0.05920708139186923,-0.04583947139821305
2018-05-23,-0.09125873561495197,-0.07977265627380391,-0.09125872702849995,-0.07977265627380391,-0.06206765944472573
2018-05-24,0.02957972870428551,0.02117554462548152,0.029579731004165544,0.02117554462548152,0.003898282693889917
2018-05-25,-0.019017046153776782,-0.01682522380219125,-0.01901704558257875,-0.01682522380219125,-0.01422952158876013
2018-05-26,-0.007199234014459217,-0.008216565502476701,-0.007199230910372341,-0.008216565502476701,-0.01675154920216168
2018-05-27,-0.007412164807954038,-0.005833963443587251,-0.007412159283153356,-0.005833963443587251,0.001676209050300641
2018-05-28,-0.05653691222588838,-0.05712121293709488,-0.05653689196817685,-0.05712121293709488,-0.03202515973896682
2018-05-29,0.06159990735696752,0.06187404409196841,0.06159989882944754,0.06187404409196841,0.04609061158009019
2018-05-30,-0.010127813927679963,-0.007051688522262515,-0.010127815980242382,-0.007051688522262515,-0.008880942351451794
2018-05-31,0.03491806945393951,0.03232720968041581,0.03491808739570921,0.03232720968041581,0.01176467849979807
2018-06-01,0.005735223520090642,0.00854445917901625,0.005735218469243896,0.00854445917901625,0.006289122618005123
2018-06-02,0.02179121474912464,0.022106216627034363,0.021791220902942346,0.022106216627034363,0.01343460036267325
2018-06-03,0.014374420974093857,0.01695167684828387,0.01695167684828387,0.01437441761445278,0.009997649447416887
2018-06-04,-0.03316410290995782,-0.03082124156408826,-0.03082124156408826,-0.03316410015183841,-0.02701622323891649
2018-06-05,0.028878271050404386,0.028059606267689368,0.028059606267689368,0.028878288075621796,0.01574996113095375
2018-06-06,0.01644595044856966,0.013537010183762783,0.013537010183762783,0.016445967021984358,0.002645286611436144
2018-06-07,-0.008961357148905598,-0.006547594163337033,-0.006547594163337033,-0.008961365668441156,0.003164613319278072
2018-06-08,-0.007393382696716723,-0.006788968554848618,-0.006788968554848618,-0.007393377777928024,-0.006968564365645907
2018-06-09,-0.014599340552344346,-0.015182250689492034,-0.015182250689492034,-0.014599339546872625,-0.01226386752810504
2018-06-10,-0.11609160084671388,-0.10781498926102154,-0.11609158890945911,-0.11609159045505624,-0.1042933363808614
2018-06-11,0.0301190312307696,0.02261021461255496,0.03011905068502372,0.030119046096951627,0.01765917979587278
2018-06-12,-0.05511267848183722,-0.05346864538531414,-0.0551126452521474,-0.055112649362095846,-0.04813047339938324
2018-06-13,-0.04147912707772009,-0.04692954393048743,-0.04147912518232585,-0.041479126022419724,-0.03595427350674796
2018-06-14,0.0549976240016727,0.05639222992647421,0.05499759745430178,0.05499759994752781,0.04998260262806326
2018-06-15,-0.03243077541712189,-0.03488105871626843,-0.032430755675127286,-0.03243076036773643,-0.03332187405601145
2018-06-16,0.01610508016875515,0.015300481294481885,0.01610509529349496,0.016105092332327202,0.01438972274213422
2018-06-17,-0.005911788778799696,-0.005779263575605223,-0.0059117493907108925,-0.005779263575605223,-0.007799634776661505
2018-06-18,0.02697699858718094,0.028002253200154766,0.02697699327880864,0.028002253200154766,0.03560119143946178
2018-06-19,0.005470147231118973,0.007019001063302317,0.005470151796144047,0.007019001063302317,0.00520115825376602
2018-06-20,-0.009530513540739869,-0.008744141687095747,-0.009530537372580835,-0.008744141687095747,0.0009758784644155417
2018-06-21,-0.0033729865952290016,-0.004179912179499517,-0.003372936496136813,-0.004179912179499517,-0.006931549314601128
2018-06-22,-0.10744021273787241,-0.10831812045423515,-0.10744017108464013,-0.10831812045423515,-0.1009251346030767
2018-06-23,-0.0013196380095085033,-0.0002366845534835483,-0.0013196100283185276,-0.0002366845534835483,0.01286788061064205
2018-06-24,-0.02338552682107983,-0.023579478621870664,-0.023385543144972553,-0.023579478621870664,0.001742907827006102
