Date,RL-Net (Excess NW),RL-Net (Risk-Adj)
2024-07-17,1.1110632345080376,1.0752995535731316
2024-07-18,0.5740150809288025,0.980298014357686
2024-07-19,0.5740150809288025,0.980298014357686
2024-07-20,0.5740150809288025,0.980298014357686
2024-07-21,0.5740150809288025,0.980298014357686
2024-07-22,0.5740150809288025,0.980298014357686
2024-07-23,0.5740150809288025,0.980298014357686
2024-07-24,0.5740150809288025,0.980298014357686
2024-07-25,2.0,0.8661049604415894
2024-07-26,2.0,0.8661049604415894
2024-07-27,2.0,0.8661049604415894
2024-07-28,2.0,0.8661049604415894
2024-07-29,2.0,0.8661049604415894
2024-07-30,2.0,0.8661049604415894
2024-07-31,2.0,0.8661049604415894
2024-08-01,2.0,0.8876863121986389
2024-08-02,2.0,0.8876863121986389
2024-08-03,2.0,0.8876863121986389
2024-08-04,2.0,0.8876863121986389
2024-08-05,2.0,0.8876863121986389
2024-08-06,2.0,0.8876863121986389
2024-08-07,2.0,0.8876863121986389
2024-08-08,2.0,1.0818779990077019
2024-08-09,2.0,1.0818779990077019
2024-08-10,2.0,1.0818779990077019
2024-08-11,2.0,1.0818779990077019
2024-08-12,2.0,1.0818779990077019
2024-08-13,2.0,1.0818779990077019
2024-08-14,2.0,1.0818779990077019
2024-08-15,1.7477149367332458,0.974023574963212
2024-08-16,1.7477149367332458,0.974023574963212
2024-08-17,1.7477149367332458,0.974023574963212
2024-08-18,1.7477149367332458,0.974023574963212
2024-08-19,1.7477149367332458,0.974023574963212
2024-08-20,1.7477149367332458,0.974023574963212
2024-08-21,1.7477149367332458,0.974023574963212
2024-08-22,1.3158580660820007,0.9433225989341736
2024-08-23,1.3158580660820007,0.9433225989341736
2024-08-24,1.3158580660820007,0.9433225989341736
2024-08-25,1.3158580660820007,0.9433225989341736
2024-08-26,1.3158580660820007,0.9433225989341736
2024-08-27,1.3158580660820007,0.9433225989341736
2024-08-28,1.3158580660820007,0.9433225989341736
2024-08-29,2.0,0.9097165316343307
2024-08-30,2.0,0.9097165316343307
2024-08-31,2.0,0.9097165316343307
2024-09-01,2.0,0.9097165316343307
2024-09-02,2.0,0.9097165316343307
2024-09-03,2.0,0.9097165316343307
2024-09-04,2.0,0.9097165316343307
2024-09-05,2.0,0.9320656806230545
2024-09-06,2.0,0.9320656806230545
2024-09-07,2.0,0.9320656806230545
2024-09-08,2.0,0.9320656806230545
2024-09-09,2.0,0.9320656806230545
2024-09-10,2.0,0.9320656806230545
2024-09-11,2.0,0.9320656806230545
2024-09-12,1.3875521421432495,0.8624171763658524
2024-09-13,1.3875521421432495,0.8624171763658524
2024-09-14,1.3875521421432495,0.8624171763658524
2024-09-15,1.3875521421432495,0.8624171763658524
2024-09-16,1.3875521421432495,0.8624171763658524
2024-09-17,1.3875521421432495,0.8624171763658524
2024-09-18,1.3875521421432495,0.8624171763658524
2024-09-19,2.0,0.8999669030308723
2024-09-20,2.0,0.8999669030308723
2024-09-21,2.0,0.8999669030308723
2024-09-22,2.0,0.8999669030308723
2024-09-23,2.0,0.8999669030308723
2024-09-24,2.0,0.8999669030308723
