Date,BCH,BTC,ETH,LTC,XRP
2023-02-20,144.5414276123047,24829.1484375,1702.6751708984375,95.9408187866211,0.3985249996185303
2023-02-21,145.24305725097656,24436.353515625,1658.036376953125,93.70948028564453,0.3919050097465515
2023-02-22,141.8830108642578,24188.84375,1643.231689453125,95.21892547607422,0.3955860137939453
2023-02-23,138.9110870361328,23947.4921875,1651.0738525390625,94.6919937133789,0.38912999629974365
2023-02-24,132.81246948242188,23198.126953125,1608.3731689453125,91.55509948730469,0.37847700715065
2023-02-25,133.2133331298828,23175.375,1594.9149169921875,93.2634506225586,0.3780849874019623
2023-02-26,136.25645446777344,23561.212890625,1640.817138671875,95.25562286376953,0.37804099917411804
2023-02-27,135.12850952148438,23522.87109375,1634.326416015625,94.08667755126953,0.3791149854660034
2023-02-28,131.9375,23147.353515625,1605.8951416015625,93.79277801513672,0.3771499991416931
2023-03-01,134.23985290527344,23646.55078125,1663.4337158203125,97.73766326904297,0.38387900590896606
2023-03-02,131.7173309326172,23475.466796875,1647.3193359375,95.25724029541016,0.3775799870491028
2023-03-03,126.12358856201172,22362.6796875,1569.1676025390625,90.5489730834961,0.3776710033416748
2023-03-04,124.41452026367188,22353.349609375,1566.9239501953125,89.28953552246094,0.3738130033016205
2023-03-05,124.03861236572266,22435.513671875,1564.46875,89.9533462524414,0.3671939969062805
2023-03-06,124.19681549072266,22429.7578125,1567.398681640625,87.42292022705078,0.3704710006713867
2023-03-07,122.15843963623047,22219.76953125,1561.93310546875,86.3019027709961,0.38054800033569336
2023-03-08,116.58035278320312,21718.080078125,1534.0882568359375,82.78353118896484,0.3891879916191101
2023-03-09,110.16059875488281,20363.021484375,1438.6607666015625,76.73104858398438,0.37213000655174255
2023-03-10,111.6947250366211,20187.244140625,1429.1580810546875,71.76221466064453,0.37062200903892517
2023-03-11,114.32966613769531,20632.41015625,1482.61669921875,69.70695495605469,0.3668319880962372
2023-03-12,121.01817321777344,22163.94921875,1590.29296875,76.31184387207031,0.37331798672676086
2023-03-13,127.04195404052734,24197.533203125,1680.3089599609375,81.7682876586914,0.37378600239753723
2023-03-14,131.37879943847656,24746.07421875,1703.507080078125,84.35054016113281,0.3742789924144745
2023-03-15,123.4795913696289,24375.9609375,1656.1805419921875,76.42815399169922,0.36055800318717957
2023-03-16,126.14076232910156,25052.7890625,1677.2154541015625,79.05355072021484,0.36602500081062317
2023-03-17,135.60182189941406,27423.9296875,1792.485107421875,85.5023193359375,0.3803820013999939
2023-03-18,131.30953979492188,26965.87890625,1761.65966796875,82.9837417602539,0.3744330108165741
2023-03-19,136.12599182128906,28038.67578125,1785.5765380859375,84.43609619140625,0.3884649872779846
2023-03-20,130.60391235351562,27767.236328125,1735.3212890625,78.42455291748047,0.3746280074119568
2023-03-21,134.4617462158203,28175.81640625,1806.7607421875,82.7353515625,0.46970999240875244
2023-03-22,126.23603057861328,27307.4375,1737.717041015625,87.35688781738281,0.4224799871444702
2023-03-23,128.81271362304688,28333.97265625,1816.4051513671875,93.70100402832031,0.44484999775886536
2023-03-24,123.89299011230469,27493.28515625,1752.0447998046875,93.70990753173828,0.42590200901031494
2023-03-25,125.15267944335938,27494.70703125,1743.7647705078125,91.58114624023438,0.4447160065174103
2023-03-26,124.87345886230469,27994.330078125,1775.6767578125,93.52519226074219,0.44881701469421387
2023-03-27,120.26806640625,27139.888671875,1715.4608154296875,89.24687194824219,0.47999098896980286
2023-03-28,121.0765380859375,27268.130859375,1772.78564453125,89.13937377929688,0.5150579810142517
2023-03-29,123.31118774414062,28348.44140625,1793.0018310546875,91.34173583984375,0.5435770153999329
2023-03-30,121.12210845947266,28033.5625,1792.7371826171875,89.05989074707031,0.5342490077018738
2023-03-31,124.0087890625,28478.484375,1822.0220947265625,89.68412780761719,0.5384920239448547
2023-04-01,125.57304382324219,28411.03515625,1813.860595703125,92.87535095214844,0.5147410035133362
2023-04-02,123.0359878540039,28199.30859375,1795.7081298828125,93.01597595214844,0.5189530253410339
2023-04-03,127.8363037109375,27790.220703125,1810.297119140625,93.03733825683594,0.49696001410484314
2023-04-04,127.13724517822266,28168.08984375,1871.005126953125,92.60042572021484,0.50347900390625
2023-04-05,127.248291015625,28177.984375,1909.114013671875,92.62211608886719,0.5062350034713745
2023-04-06,126.07366180419922,28044.140625,1872.922607421875,90.92915344238281,0.5032979846000671
2023-04-07,124.68407440185547,27925.859375,1865.6361083984375,90.6383285522461,0.5137360095977783
2023-04-08,123.81997680664062,27947.794921875,1849.4981689453125,89.9751968383789,0.5057160258293152
2023-04-09,125.55250549316406,28333.05078125,1859.3878173828125,90.67667388916016,0.5058339834213257
2023-04-10,127.98754119873047,29652.98046875,1911.20751953125,93.82122802734375,0.5183179974555969
2023-04-11,129.1404571533203,30235.05859375,1892.189697265625,94.31179809570312,0.5175179839134216
2023-04-12,128.86749267578125,30139.052734375,1920.68212890625,92.50415802001953,0.5061150193214417
2023-04-13,131.23565673828125,30399.06640625,2012.6346435546875,94.2594985961914,0.5132920145988464
2023-04-14,132.49490356445312,30485.69921875,2101.635498046875,96.45197296142578,0.5239930152893066
2023-04-15,132.8057861328125,30318.49609375,2092.466796875,96.86820983886719,0.5204439759254456
2023-04-16,134.45375061035156,30315.35546875,2120.005859375,100.26744842529297,0.5213919878005981
2023-04-17,131.61575317382812,29445.044921875,2076.242919921875,98.67469787597656,0.5111269950866699
2023-04-18,133.6016845703125,30397.552734375,2104.537353515625,101.8514175415039,0.532263994216919
2023-04-19,125.0929183959961,28822.6796875,1936.4034423828125,90.44068145751953,0.4915989935398102
2023-04-20,123.1105728149414,28245.98828125,1943.09765625,90.23965454101562,0.47485798597335815
2023-04-21,119.75077056884766,27276.91015625,1849.9998779296875,85.51734161376953,0.449396014213562
2023-04-22,122.23889923095703,27817.5,1874.2286376953125,87.09852600097656,0.47266098856925964
2023-04-23,119.92919158935547,27591.384765625,1862.06201171875,86.89732360839844,0.4650160074234009
2023-04-24,119.3284683227539,27525.33984375,1842.7574462890625,88.40734100341797,0.4612730145454407
2023-04-25,120.19910430908203,28307.59765625,1866.753662109375,91.10834503173828,0.46999499201774597
2023-04-26,117.64835357666016,28422.701171875,1866.564208984375,88.25418853759766,0.46203699707984924
2023-04-27,117.19754791259766,29473.787109375,1908.786376953125,89.68881225585938,0.46686801314353943
2023-04-28,118.1279525756836,29340.26171875,1892.5128173828125,89.73138427734375,0.48027101159095764
2023-04-29,119.74381256103516,29248.48828125,1908.9169921875,91.08751678466797,0.4784089922904968
2023-04-30,118.2165756225586,29268.806640625,1876.92431640625,88.53362274169922,0.4723320007324219
2023-05-01,116.97727966308594,28091.568359375,1831.954833984375,86.74261474609375,0.4649659991264343
2023-05-02,119.24887084960938,28680.537109375,1870.789306640625,88.29579162597656,0.4649510085582733
2023-05-03,120.1817855834961,29006.30859375,1904.65185546875,88.89485168457031,0.4634940028190613
2023-05-04,117.41165924072266,28847.7109375,1877.7041015625,88.49445343017578,0.4615730047225952
2023-05-05,120.19355773925781,29534.384765625,1995.0609130859375,88.83866882324219,0.46779999136924744
2023-05-06,117.20550537109375,28904.623046875,1900.2218017578125,83.63143920898438,0.4595490097999573
2023-05-07,116.38961791992188,28454.978515625,1873.076416015625,83.5726089477539,0.45036399364471436
2023-05-08,111.40475463867188,27694.2734375,1849.042724609375,77.8734359741211,0.42891499400138855
2023-05-09,121.97784423828125,27658.775390625,1848.6031494140625,80.0215835571289,0.4298880100250244
2023-05-10,116.04965209960938,27621.755859375,1842.4014892578125,81.06997680664062,0.43087300658226013
2023-05-11,113.51126861572266,27000.7890625,1796.4906005859375,81.04087829589844,0.42187899351119995
2023-05-12,114.97211456298828,26804.990234375,1808.019775390625,80.50313568115234,0.43071800470352173
2023-05-13,113.11613464355469,26784.078125,1796.1148681640625,80.30570220947266,0.424903005361557
2023-05-14,115.3438491821289,26930.638671875,1800.5009765625,83.44429779052734,0.4258599877357483
2023-05-15,116.27071380615234,27192.693359375,1817.5499267578125,87.06656646728516,0.42756199836730957
2023-05-16,116.86369323730469,27036.650390625,1824.1214599609375,89.85771942138672,0.4414219856262207
2023-05-17,118.00822448730469,27398.802734375,1821.859619140625,93.88973236083984,0.4485889971256256
2023-05-18,115.42849731445312,26832.208984375,1801.728515625,90.54290771484375,0.46029898524284363
2023-05-19,115.52147674560547,26890.12890625,1812.5894775390625,91.70238494873047,0.4679819941520691
2023-05-20,116.541748046875,27129.5859375,1820.47802734375,92.3713150024414,0.46908101439476013
2023-05-21,114.65476989746094,26753.826171875,1804.5313720703125,92.27886962890625,0.4575499892234802
2023-05-22,114.77024841308594,26851.27734375,1817.5347900390625,90.94607543945312,0.46160098910331726
2023-05-23,115.65068054199219,27225.7265625,1854.380615234375,91.63233184814453,0.46542999148368835
2023-05-24,112.18870544433594,26334.818359375,1800.0999755859375,86.0003662109375,0.45360898971557617
2023-05-25,111.94451904296875,26476.20703125,1805.9537353515625,86.60067749023438,0.45373401045799255
2023-05-26,113.27008819580078,26719.291015625,1828.689697265625,87.26806640625,0.4691399931907654
2023-05-27,113.9607162475586,26868.353515625,1831.1182861328125,88.65031433105469,0.4722450077533722
2023-05-28,116.52263641357422,28085.646484375,1910.9141845703125,91.57996368408203,0.48288899660110474
2023-05-29,114.98091125488281,27745.884765625,1893.078125,91.00045776367188,0.4941509962081909
2023-05-30,114.1355972290039,27702.349609375,1901.026611328125,92.32611083984375,0.5219380259513855
2023-05-31,113.2657241821289,27219.658203125,1874.1304931640625,90.53900909423828,0.5173860192298889
2023-06-01,113.36608123779297,26819.97265625,1862.201416015625,93.97233581542969,0.5073170065879822
2023-06-02,114.82804107666016,27249.58984375,1907.256591796875,95.4177474975586,0.5253869891166687
2023-06-03,114.92384338378906,27075.12890625,1892.4124755859375,95.99313354492188,0.5193510055541992
2023-06-04,115.72877502441406,27119.06640625,1890.5135498046875,94.2899169921875,0.5359110236167908
2023-06-05,108.79646301269531,25760.09765625,1811.828369140625,87.83460235595703,0.5103939771652222
2023-06-06,114.7855453491211,27238.783203125,1884.494873046875,90.92071533203125,0.5304639935493469
2023-06-07,111.18528747558594,26345.998046875,1832.39599609375,88.848388671875,0.5196279883384705
2023-06-08,111.77751159667969,26508.216796875,1846.3018798828125,88.46656036376953,0.5245460271835327
2023-06-09,110.77734375,26480.375,1840.2252197265625,89.2320327758789,0.5379170179367065
2023-06-10,103.61753845214844,25851.240234375,1752.384765625,77.3517074584961,0.5081989765167236
2023-06-11,102.82831573486328,25940.16796875,1753.415283203125,77.69893646240234,0.5212209820747375
2023-06-12,102.72838592529297,25902.5,1742.5286865234375,77.548095703125,0.52572101354599
2023-06-13,105.27336883544922,25918.728515625,1739.03759765625,77.4438247680664,0.5200859904289246
2023-06-14,101.79300689697266,25124.67578125,1650.519287109375,73.16329193115234,0.4802199900150299
2023-06-15,104.71800994873047,25576.39453125,1665.519775390625,74.52643585205078,0.4801180064678192
2023-06-16,108.06197357177734,26327.462890625,1716.6688232421875,76.04912567138672,0.47574299573898315
2023-06-17,106.69098663330078,26510.67578125,1727.2041015625,76.91241455078125,0.47979000210762024
2023-06-18,107.03558349609375,26336.212890625,1720.5775146484375,77.17825317382812,0.4875729978084564
2023-06-19,106.7096939086914,26851.029296875,1737.659423828125,77.42202758789062,0.49339500069618225
2023-06-20,109.89054870605469,28327.48828125,1792.1199951171875,80.30889892578125,0.4928700029850006
2023-06-21,136.005615234375,30027.296875,1891.0072021484375,85.14774322509766,0.500694990158081
2023-06-22,133.963623046875,29912.28125,1872.9429931640625,86.07022094726562,0.4949750006198883
2023-06-23,181.7744598388672,30695.46875,1892.862060546875,91.20945739746094,0.4965659976005554
2023-06-24,213.7257537841797,30548.6953125,1876.0596923828125,89.74402618408203,0.48731300234794617
2023-06-25,195.39999389648438,30480.26171875,1900.506103515625,88.2751693725586,0.4902769923210144
2023-06-26,223.4814453125,30271.130859375,1859.432861328125,87.27570343017578,0.47933200001716614
2023-06-27,230.1822509765625,30688.1640625,1889.703369140625,87.99827575683594,0.4838399887084961
2023-06-28,225.38499450683594,30086.24609375,1827.97119140625,83.06114959716797,0.46522200107574463
2023-06-29,253.4472198486328,30445.3515625,1852.227294921875,84.77587127685547,0.4747219979763031
2023-06-30,305.0069580078125,30477.251953125,1933.18896484375,108.16532897949219,0.4740369915962219
2023-07-01,290.7802734375,30590.078125,1924.56591796875,107.22920227050781,0.47352200746536255
2023-07-02,298.8141174316406,30620.76953125,1937.4383544921875,113.21729278564453,0.4844929873943329
2023-07-03,288.7218322753906,31156.439453125,1955.38916015625,106.94577026367188,0.4895470142364502
2023-07-04,272.4275817871094,30777.58203125,1936.633544921875,104.71099090576172,0.48784199357032776
2023-07-05,271.9447021484375,30514.166015625,1910.5880126953125,102.6939926147461,0.4782719910144806
2023-07-06,277.2987365722656,29909.337890625,1848.636474609375,95.66722869873047,0.4637390077114105
2023-07-07,278.42181396484375,30342.265625,1870.6025390625,98.24247741699219,0.468764990568161
2023-07-08,271.9184875488281,30292.541015625,1865.53955078125,97.8747787475586,0.4706439971923828
2023-07-09,265.5489807128906,30171.234375,1863.009765625,95.17955017089844,0.4685499966144562
2023-07-10,274.58551025390625,30414.470703125,1880.556396484375,96.7313461303711,0.4776639938354492
2023-07-11,274.0305480957031,30620.951171875,1878.3360595703125,96.78643798828125,0.47571900486946106
2023-07-12,282.50115966796875,30391.646484375,1872.11376953125,96.28018188476562,0.47110500931739807
2023-07-13,274.3050231933594,31476.048828125,2006.511474609375,101.92713928222656,0.8153650164604187
2023-07-14,264.3955078125,30334.068359375,1939.3470458984375,95.15866088867188,0.7191569805145264
2023-07-15,253.33291625976562,30295.806640625,1931.466552734375,94.7518081665039,0.7132790088653564
2023-07-16,249.92123413085938,30249.1328125,1923.681884765625,92.90528106689453,0.7468600273132324
2023-07-17,242.3697052001953,30145.888671875,1911.6461181640625,92.29344940185547,0.739205002784729
2023-07-18,244.37628173828125,29856.5625,1897.5992431640625,91.50321960449219,0.7795400023460388
2023-07-19,244.3693389892578,29913.923828125,1889.0079345703125,92.16179656982422,0.8206940293312073
2023-07-20,244.0637969970703,29792.015625,1890.9691162109375,92.3820571899414,0.7940580248832703
2023-07-21,246.22056579589844,29908.744140625,1892.080078125,94.05186462402344,0.7725020051002502
2023-07-22,239.2456817626953,29771.802734375,1864.912353515625,92.051513671875,0.73328697681427
2023-07-23,249.65774536132812,30084.5390625,1889.191650390625,93.25886535644531,0.7386829853057861
2023-07-24,238.61561584472656,29176.916015625,1850.0020751953125,89.1534652709961,0.7027649879455566
2023-07-25,237.52088928222656,29227.390625,1857.741943359375,89.53140258789062,0.7095999717712402
2023-07-26,241.8631134033203,29354.97265625,1872.159912109375,90.62142181396484,0.7157989740371704
2023-07-27,244.65963745117188,29210.689453125,1860.357177734375,90.49376678466797,0.7136459946632385
2023-07-28,241.77761840820312,29319.24609375,1874.744873046875,91.53057098388672,0.7125679850578308
2023-07-29,242.0587921142578,29356.91796875,1881.06884765625,94.59809112548828,0.7127389907836914
2023-07-30,252.8351287841797,29275.30859375,1861.643798828125,94.09105682373047,0.7051360011100769
2023-07-31,248.18545532226562,29230.111328125,1856.162353515625,92.24313354492188,0.6985210180282593
2023-08-01,244.7663116455078,29675.732421875,1871.7921142578125,93.82040405273438,0.7072110176086426
2023-08-02,228.94781494140625,29151.958984375,1839.0897216796875,87.48905944824219,0.6851950287818909
2023-08-03,225.4103240966797,29178.6796875,1835.136474609375,82.70779418945312,0.6641349792480469
2023-08-04,227.18479919433594,29074.091796875,1827.712890625,82.07891082763672,0.6355389952659607
2023-08-05,226.7115936279297,29042.126953125,1834.9879150390625,83.1055908203125,0.6284229755401611
2023-08-06,222.56349182128906,29041.85546875,1827.4620361328125,82.4717025756836,0.6230869889259338
2023-08-07,237.73924255371094,29180.578125,1826.9388427734375,82.34452056884766,0.6219310164451599
2023-08-08,239.6984405517578,29765.4921875,1855.807373046875,83.95689392089844,0.6424059867858887
2023-08-09,238.32643127441406,29561.494140625,1854.297607421875,84.0372085571289,0.6433650255203247
2023-08-10,231.9976043701172,29429.591796875,1850.75341796875,83.0334701538086,0.6329860091209412
2023-08-11,228.98910522460938,29397.71484375,1847.1243896484375,83.49586486816406,0.6316750049591064
2023-08-12,228.5760498046875,29415.96484375,1848.889892578125,83.44852447509766,0.6272050142288208
2023-08-13,228.3480682373047,29282.9140625,1839.2801513671875,81.97803497314453,0.6261019706726074
2023-08-14,230.12991333007812,29408.443359375,1844.185791015625,82.0685806274414,0.6342819929122925
2023-08-15,228.54771423339844,29170.34765625,1826.9327392578125,79.27375030517578,0.6095989942550659
2023-08-16,207.95086669921875,28701.779296875,1805.6590576171875,74.4788589477539,0.5883280038833618
2023-08-17,184.4539794921875,26664.55078125,1684.9334716796875,65.08576202392578,0.5071420073509216
2023-08-18,187.28445434570312,26049.556640625,1660.945068359375,64.08291625976562,0.5060999989509583
2023-08-19,186.96714782714844,26096.205078125,1669.471923828125,64.10386657714844,0.5196290016174316
2023-08-20,188.9172821044922,26189.583984375,1684.85205078125,65.25251007080078,0.5395470261573792
2023-08-21,186.077392578125,26124.140625,1667.26904296875,66.95868682861328,0.524537980556488
2023-08-22,184.73858642578125,26031.65625,1633.892578125,64.7702865600586,0.5209299921989441
2023-08-23,193.66152954101562,26431.640625,1679.2744140625,65.61077880859375,0.5299019813537598
2023-08-24,194.4614715576172,26162.373046875,1659.944580078125,64.8792724609375,0.5184130072593689
2023-08-25,192.05203247070312,26047.66796875,1652.93505859375,65.1119155883789,0.5262460112571716
2023-08-26,190.15110778808594,26008.462890625,1646.3067626953125,65.0107192993164,0.5234699845314026
2023-08-27,198.01083374023438,26089.693359375,1657.5130615234375,65.36711120605469,0.5238440036773682
2023-08-28,190.41270446777344,26106.150390625,1652.4573974609375,65.5425033569336,0.523248016834259
2023-08-29,224.17674255371094,27727.392578125,1729.7257080078125,68.89247131347656,0.5400649905204773
2023-08-30,215.93649291992188,27297.265625,1705.1121826171875,67.65953063964844,0.528194010257721
2023-08-31,207.48777770996094,25931.47265625,1645.63916015625,63.951377868652344,0.510798990726471
2023-09-01,199.63319396972656,25800.724609375,1628.4912109375,63.00745391845703,0.498075008392334
2023-09-02,195.1054229736328,25868.798828125,1637.025390625,64.56063079833984,0.4990909993648529
2023-09-03,196.30442810058594,25969.56640625,1636.11767578125,63.93811798095703,0.5050489902496338
2023-09-04,193.5686492919922,25812.416015625,1629.6552734375,63.70868682861328,0.5083749890327454
2023-09-05,192.0220489501953,25779.982421875,1633.62939453125,63.123634338378906,0.5054110288619995
2023-09-06,193.0559844970703,25753.236328125,1632.2523193359375,62.84352493286133,0.5032430291175842
2023-09-07,193.3433074951172,26240.1953125,1647.5982666015625,63.62236785888672,0.5048570036888123
2023-09-08,193.10623168945312,25905.654296875,1636.1378173828125,62.57698059082031,0.5048499703407288
2023-09-09,193.10830688476562,25895.677734375,1635.162353515625,63.08150863647461,0.5038549900054932
2023-09-10,190.58035278320312,25832.2265625,1616.828857421875,61.12152862548828,0.49781399965286255
2023-09-11,183.90966796875,25162.654296875,1551.6376953125,58.837158203125,0.474373996257782
2023-09-12,198.82443237304688,25833.34375,1592.429443359375,60.01279067993164,0.4807380139827728
2023-09-13,199.8748779296875,26228.32421875,1607.988525390625,62.00352096557617,0.48377498984336853
2023-09-14,207.90626525878906,26539.673828125,1626.974365234375,62.808536529541016,0.48945701122283936
2023-09-15,217.23646545410156,26608.693359375,1641.640380859375,65.99552917480469,0.5008749961853027
2023-09-16,215.16744995117188,26568.28125,1635.2216796875,65.33952331542969,0.49987998604774475
2023-09-17,209.76336669921875,26534.1875,1622.896728515625,63.57822799682617,0.4930410087108612
2023-09-18,217.423828125,26754.28125,1637.3470458984375,65.89459991455078,0.5032029747962952
2023-09-19,219.08657836914062,27211.1171875,1643.544677734375,67.33423614501953,0.5141509771347046
2023-09-20,215.49688720703125,27132.0078125,1622.890625,64.56434631347656,0.5213549733161926
2023-09-21,208.66839599609375,26567.6328125,1584.3070068359375,64.69098663330078,0.5071790218353271
2023-09-22,207.82501220703125,26579.568359375,1593.268310546875,64.33540344238281,0.5125100016593933
2023-09-23,208.16177368164062,26579.390625,1593.8577880859375,65.08039093017578,0.5080339908599854
2023-09-24,204.7707061767578,26256.826171875,1580.8533935546875,63.58713912963867,0.5023880004882812
2023-09-25,210.32069396972656,26298.48046875,1588.3228759765625,64.33724212646484,0.5054609775543213
2023-09-26,214.23219299316406,26217.25,1593.417236328125,63.75851058959961,0.5017079710960388
2023-09-27,228.83692932128906,26352.716796875,1597.4912109375,63.486812591552734,0.4995970129966736
2023-09-28,239.1876983642578,27021.546875,1652.8826904296875,65.23880767822266,0.5095250010490417
2023-09-29,235.29722595214844,26911.720703125,1667.94384765625,65.63209533691406,0.5217189788818359
2023-09-30,234.35104370117188,26967.916015625,1671.161865234375,66.06964874267578,0.515404999256134
2023-10-01,242.1915283203125,27983.75,1733.8104248046875,68.23331451416016,0.5242040157318115
2023-10-02,246.634033203125,27530.78515625,1663.6275634765625,66.01112365722656,0.51283198595047
2023-10-03,230.07504272460938,27429.978515625,1656.6856689453125,65.49351501464844,0.5383870005607605
2023-10-04,233.37852478027344,27799.39453125,1647.838134765625,64.45206451416016,0.5329310297966003
2023-10-05,231.29092407226562,27415.912109375,1611.4764404296875,64.8587646484375,0.5233659744262695
2023-10-06,230.99559020996094,27946.59765625,1645.83154296875,65.53318786621094,0.5261930227279663
2023-10-07,230.31724548339844,27968.83984375,1634.51123046875,65.48564147949219,0.5219060182571411
2023-10-08,228.08560180664062,27935.08984375,1633.548583984375,65.36454772949219,0.5179610252380371
2023-10-09,218.43971252441406,27583.677734375,1579.806640625,63.11105728149414,0.5032269954681396
2023-10-10,212.49974060058594,27391.01953125,1567.7130126953125,63.621070861816406,0.497435986995697
2023-10-11,214.02792358398438,26873.3203125,1566.2547607421875,61.499820709228516,0.48883798718452454
2023-10-12,213.98365783691406,26756.798828125,1539.6124267578125,61.12781524658203,0.48304998874664307
2023-10-13,217.254150390625,26862.375,1552.0894775390625,61.574058532714844,0.48569899797439575
2023-10-14,214.63487243652344,26861.70703125,1555.2568359375,61.665157318115234,0.4867750108242035
2023-10-15,215.15821838378906,27159.65234375,1558.06982421875,61.65643310546875,0.4878459870815277
2023-10-16,231.42636108398438,28519.466796875,1600.5343017578125,63.337162017822266,0.49797698855400085
2023-10-17,226.79425048828125,28415.748046875,1565.4395751953125,62.16300964355469,0.49169400334358215
2023-10-18,227.14825439453125,28328.341796875,1563.7498779296875,60.276973724365234,0.4883190095424652
2023-10-19,227.4677276611328,28719.806640625,1567.45703125,61.786651611328125,0.52012699842453
2023-10-20,240.6028289794922,29682.94921875,1604.6668701171875,63.41781997680664,0.5160040259361267
2023-10-21,243.60321044921875,29918.412109375,1629.304443359375,64.73554229736328,0.5212429761886597
2023-10-22,243.489501953125,29993.896484375,1663.429931640625,65.19058227539062,0.5224869847297668
2023-10-23,260.6100769042969,33086.234375,1765.3826904296875,68.99109649658203,0.5468699932098389
2023-10-24,251.6548309326172,33901.52734375,1784.4375,69.0318603515625,0.5585319995880127
